"00003","IMCT-GW_FG_SHIP","D6FN268712","22112015","24112015","Y","Order Type","","8982807010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268713","22112015","24112015","Y","Order Type","","8982807010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268714","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268715","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268716","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268717","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268718","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268719","23112015","25112015","Y","Order Type","","8982807010","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268720","22112015","24112015","Y","Order Type","","8982807020","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268721","23112015","25112015","Y","Order Type","","8982807020","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268722","23112015","25112015","Y","Order Type","","8982807020","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268723","22112015","24112015","Y","Order Type","","8982807030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268724","22112015","24112015","Y","Order Type","","8982807030","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268725","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268726","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268727","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268728","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268729","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268730","23112015","25112015","Y","Order Type","","8982807030","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU" 
"00003","IMCT-GW_FG_SHIP","D6FN268731","23112015","25112015","Y","Order Type","","8982964590","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268732","22112015","24112015","Y","Order Type","","8983122830","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268733","23112015","25112015","Y","Order Type","","8983122830","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268734","23112015","25112015","Y","Order Type","","8983122830","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268735","23112015","25112015","Y","Order Type","","8983122830","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268736","23112015","25112015","Y","Order Type","","8983122830","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268737","22112015","24112015","Y","Order Type","","8983122840","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC" 
"00003","IMCT-GW_FG_SHIP","D6FN268738","23112015","25112015","Y","Order Type","","8983122840","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC" 
