"00004","GMTH-RAYONG_FG_SHIP","ASN201511212","17112015","19112015","Y","5","","52029686","THB","Road","17112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511212","17112015","19112015","Y","84","","52029707","THB","Road","17112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511213","17112015","19112015","Y","240","","52033623","THB","Road","17112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511213","17112015","19112015","Y","432","","52033625","THB","Road","17112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511214","17112015","19112015","Y","30","","98128501","THB","Road","17112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511226","18112015","20112015","Y","36","","52026924","THB","Road","18112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511226","18112015","20112015","Y","12","","52026926","THB","Road","18112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511226","18112015","20112015","Y","15","","52029686","THB","Road","18112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511226","18112015","20112015","Y","36","","52029707","THB","Road","18112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511227","18112015","20112015","Y","720","","52033621","THB","Road","18112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511228","18112015","20112015","Y","360","","52033623","THB","Road","18112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511228","18112015","20112015","Y","648","","52033625","THB","Road","18112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511229","18112015","20112015","Y","30","","98128501","THB","Road","18112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511242","21112015","23112015","Y","12","","52026924","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511242","21112015","23112015","Y","12","","52026926","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511242","21112015","23112015","Y","5","","52029686","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511242","21112015","23112015","Y","36","","52029707","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511243","21112015","23112015","Y","720","","52033621","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511244","21112015","23112015","Y","120","","52033623","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511244","21112015","23112015","Y","432","","52033625","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511245","21112015","23112015","Y","15","","98128501","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","12","","52026924","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","25","","52029686","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511276","22112015","24112015","Y","48","","52029707","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511277","22112015","24112015","Y","240","","52033623","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511277","22112015","24112015","Y","360","","52033625","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511278","22112015","24112015","Y","15","","98128501","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","24","","52026924","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","15","","52029686","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511288","23112015","25112015","Y","24","","52029707","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511289","23112015","25112015","Y","720","","52033621","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511290","23112015","25112015","Y","240","","52033623","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511290","23112015","25112015","Y","432","","52033625","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00004","GMTH-RAYONG_FG_SHIP","ASN201511291","23112015","25112015","Y","30","","98128501","THB","Road","23112015","","","1","FTTL_FG_DOMESTIC"
