"Customer code","Customer ship to","Order","CPO DATE","Customer Requested Date","fixed Y","Qty","","Customer Part no","Currency","Ship Method","CPO DATE ","","","fixed 1","" 
"85","AIP-RAYONG_FG_SHIP","A005","12112015","15112015","Y","Order Type","","897409-2060","THB","Road","12112015","","","1","FTTL_FG_DOMESTIC" 
"85","AIP-RAYONG_FG_SHIP","A024","10122015","15122015","Y","Order Type","","86120-0Q030","THB","Road","10122015","","","1","FTTL_FG_PASS_THRU" 
"85","AIP-RAYONG_FG_SHIP","SDfdsfdsd","15112015","17112015","Y","Order Type","","86120-0K821","THB","Road","15112015","","","1","FTTL_FG_DOMESTIC" 
