"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1689","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1690","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1690","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1690","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1691","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1691","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1691","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1692","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1692","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1692","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1693","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1693","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1693","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1694","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1694","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1694","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1695","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1695","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1695","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1696","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1696","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1696","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1697","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1697","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1697","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1698","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1698","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1698","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1699","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1699","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1699","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1700","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1700","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1700","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1701","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1701","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1701","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1702","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1702","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1702","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1703","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1703","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1703","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1704","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1704","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1704","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1705","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1705","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1705","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0661","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0661","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0661","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0661","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0758","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
