"00003","IMCT-SR_FG_SHIP","DDFN244479","22112015","24112015","Y","60","","898219-8443","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","DDFN244480","22112015","24112015","Y","60","","898219-8443","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","DDFN244481","22112015","24112015","Y","60","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","DDFN244482","22112015","24112015","Y","180","","898280-7010","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288499","21112015","23112015","Y","120","","898052-9370","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288500","22112015","24112015","Y","210","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288501","22112015","24112015","Y","120","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288502","22112015","24112015","Y","90","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288503","22112015","24112015","Y","30","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288504","21112015","23112015","Y","30","","898052-9400","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288505","22112015","24112015","Y","180","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288506","22112015","24112015","Y","90","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288507","22112015","24112015","Y","30","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288508","22112015","24112015","Y","30","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288509","22112015","24112015","Y","60","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288510","22112015","24112015","Y","30","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288511","21112015","23112015","Y","30","","898052-9420","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288512","22112015","24112015","Y","60","","898052-9420","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288513","22112015","24112015","Y","60","","898052-9420","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288514","22112015","24112015","Y","30","","898052-9420","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EDFN288515","21112015","23112015","Y","15","","898064-7040","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288516","22112015","24112015","Y","30","","898064-7040","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288517","22112015","24112015","Y","30","","898064-7040","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288518","22112015","24112015","Y","15","","898064-7040","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288519","22112015","24112015","Y","30","","898243-6012","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288520","22112015","24112015","Y","30","","898243-6022","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288521","22112015","24112015","Y","45","","898254-2601","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288522","21112015","23112015","Y","15","","898254-2611","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EDFN288523","22112015","24112015","Y","15","","898254-2611","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EUFN232202","21112015","23112015","Y","30","","898052-9370","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232203","21112015","23112015","Y","30","","898052-9370","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232204","22112015","24112015","Y","90","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232205","22112015","24112015","Y","30","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232206","22112015","24112015","Y","60","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232207","22112015","24112015","Y","90","","898052-9370","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232208","21112015","23112015","Y","30","","898052-9400","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232209","21112015","23112015","Y","30","","898052-9400","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232210","22112015","24112015","Y","90","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232211","22112015","24112015","Y","30","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232212","22112015","24112015","Y","60","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232213","22112015","24112015","Y","90","","898052-9400","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232214","21112015","23112015","Y","30","","898052-9410","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232215","21112015","23112015","Y","30","","898052-9410","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232216","22112015","24112015","Y","90","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232217","22112015","24112015","Y","30","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232218","22112015","24112015","Y","60","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232219","22112015","24112015","Y","90","","898052-9410","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232220","21112015","23112015","Y","30","","898052-9420","THB","Road","21112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232221","22112015","24112015","Y","60","","898052-9420","THB","Road","22112015","","","1","FTTL_FG_PASS_THRU"
"00003","IMCT-SR_FG_SHIP","EUFN232222","21112015","23112015","Y","15","","898064-7040","THB","Road","21112015","","","1","FTTL_FG_DOMESTIC"
"00003","IMCT-SR_FG_SHIP","EUFN232223","22112015","24112015","Y","30","","898064-7040","THB","Road","22112015","","","1","FTTL_FG_DOMESTIC"
