TNTH__1N00019,IMCT,SPTISM,23-Dec-21,TNTH,1,898052-9410,16cm Full (Rr),153000-04900101,,1MNC017900,1,1,,,
TNTH__1N00019,IMCT,SPTISM,23-Dec-21,TNTH,2,898280-7020,16 cm. RR ,153000-29800101,,1MNC107400,1,1,,,
