11|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|BN|1|1B TBASMBNC2919|2016010702|07/01/2016|20:26|07/01/2016|21:40|PSF|22|EC10|04|||||||||||||PSF-22|722E-B-PK|07/01/2016|21:40|08/01/2016|02:25||4|62414-0K011-B1|GARNISH CTR PILLAR LWR LH|F397|IR-04-23|5|5|1||S|07/01/2016|20:26|07/01/2016|15:26|07/01/2016|15:26||07/01/2016|07:30|0701|||
12|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|BN|1|1B TBASMBNC2919|2016010702|07/01/2016|20:26|07/01/2016|21:40|PSF|22|EC10|04|||||||||||||PSF-22|722E-B-PK|07/01/2016|21:40|08/01/2016|02:25||5|62414-0K011-C0|GARNISH  CTR PILLAR  LWR LH|F857|UL-09-14|5|5|1||Y|07/01/2016|20:26|07/01/2016|15:26|07/01/2016|15:26||07/01/2016|07:30|0701|||
13|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|B2|1|1B TBASMB2A0947|2016010703|07/01/2016|14:15|07/01/2016|15:40|PSF|18|EC10|03|||||||||||||PSF-18|722E-B-PK|07/01/2016|15:40|07/01/2016|22:51||1|62413-0K011-E0|GARNISH CTR PILLAR LWR RH|D354|VL-09-23|5|10|2||C|07/01/2016|14:15|07/01/2016|09:15|07/01/2016|09:15||07/01/2016|07:30|0701|||
14|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|B2|1|1B TBASMB2A0947|2016010703|07/01/2016|14:15|07/01/2016|15:40|PSF|18|EC10|03|||||||||||||PSF-18|722E-B-PK|07/01/2016|15:40|07/01/2016|22:51||2|62414-0K011-E0|GARNISH CTR PILLAR LWR LH|D355|VR-11-11|5|10|2||W|07/01/2016|14:15|07/01/2016|09:15|07/01/2016|09:15||07/01/2016|07:30|0701|||
15|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||1|62413-06140-A1|GARNISH  CTR PILLAR  LWR RH|P307|A7-10-21|10|10|1||X|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
16|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||2|62413-02280-C0|GARNISH  CTR PILLAR  LWR RH|N499|A8-10-12|5|5|1||M|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
17|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||3|62414-06140-A1|GARNISH  CTR PILLAR  LWR LH|P308|A8-13-11|10|10|1||M|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
18|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||4|62470-02400-B0|GARNISH ASSY  ROOF SIDE  INNER RH|N504|B5-08-41|5|5|1||V|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
19|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||5|62480-02390-B0|GARNISH ASSY  ROOF SIDE  INNER LH|N506|B5-09-31|5|5|1||V|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
20|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||6|62414-02280-C0|GARNISH  CTR PILLAR  LWR LH|N500|B7-03-11|5|5|1||W|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
21|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||7|62413-06140-C0|GARNISH  CTR PILLAR  LWR RH|J743|D4-04-12|10|10|1||E|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
22|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|G|GATEWAY|GC|1|1G TBASMGCB2479|2016010703|07/01/2016|14:13|07/01/2016|20:30|PGA|21|OC21|02|||||||||||||PGA-21|722C-G-GA|07/01/2016|20:30|08/01/2016|01:46||8|62414-06140-C0|GARNISH  CTR PILLAR  LWR LH|J745|F3-12-11|10|10|1||F|07/01/2016|14:13|07/01/2016|06:13|07/01/2016|06:13||29/12/2015|07:30|0701|||
23|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|B2|1|1B TBASMB2A0948|2016010704|07/01/2016|23:00|08/01/2016|00:55|PSF|24|EC10|05|||||||||||||PSF-24|722E-B-PK|08/01/2016|00:55|08/01/2016|03:51||1|62413-0K011-E0|GARNISH CTR PILLAR LWR RH|D354|VL-09-23|5|5|1||C|07/01/2016|23:00|07/01/2016|18:00|07/01/2016|18:00||07/01/2016|07:30|0701|||
24|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|B|BANGPAKONG|B2|1|1B TBASMB2A0948|2016010704|07/01/2016|23:00|08/01/2016|00:55|PSF|24|EC10|05|||||||||||||PSF-24|722E-B-PK|08/01/2016|00:55|08/01/2016|03:51||2|62414-0K011-E0|GARNISH CTR PILLAR LWR LH|D355|VR-11-11|5|5|1||W|07/01/2016|23:00|07/01/2016|18:00|07/01/2016|18:00||07/01/2016|07:30|0701|||
25|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3213|2016010713|07/01/2016|08:40|07/01/2016|10:30|PPA1|13|CC04|04|||||||||||||PPA1-13|722F-P-P1|07/01/2016|10:30|07/01/2016|13:46||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
26|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3213|2016010713|07/01/2016|08:40|07/01/2016|10:30|PPA1|13|CC04|04|||||||||||||PPA1-13|722F-P-P1|07/01/2016|10:30|07/01/2016|13:46||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|16|4||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
27|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3213|2016010713|07/01/2016|08:40|07/01/2016|10:30|PPA1|13|CC04|04|||||||||||||PPA1-13|722F-P-P1|07/01/2016|10:30|07/01/2016|13:46||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
28|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3213|2016010713|07/01/2016|08:40|07/01/2016|10:30|PPA1|13|CC04|04|||||||||||||PPA1-13|722F-P-P1|07/01/2016|10:30|07/01/2016|13:46||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|16|4||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
29|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3214|2016010714|07/01/2016|08:40|07/01/2016|10:30|PPA1|14|CC04|04|||||||||||||PPA1-14|722F-P-P1|07/01/2016|10:30|07/01/2016|14:12||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
30|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3214|2016010714|07/01/2016|08:40|07/01/2016|10:30|PPA1|14|CC04|04|||||||||||||PPA1-14|722F-P-P1|07/01/2016|10:30|07/01/2016|14:12||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|16|4||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
31|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3214|2016010714|07/01/2016|08:40|07/01/2016|10:30|PPA1|14|CC04|04|||||||||||||PPA1-14|722F-P-P1|07/01/2016|10:30|07/01/2016|14:12||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
32|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3214|2016010714|07/01/2016|08:40|07/01/2016|10:30|PPA1|14|CC04|04|||||||||||||PPA1-14|722F-P-P1|07/01/2016|10:30|07/01/2016|14:12||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|16|4||1|07/01/2016|08:40|07/01/2016|04:40|07/01/2016|04:40||29/12/2015|07:30|0701|||
33|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3215|2016010715|07/01/2016|10:00|07/01/2016|12:30|PPA1|15|CC04|05|||||||||||||PPA1-15|722F-P-P1|07/01/2016|12:30|07/01/2016|14:47||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
34|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3215|2016010715|07/01/2016|10:00|07/01/2016|12:30|PPA1|15|CC04|05|||||||||||||PPA1-15|722F-P-P1|07/01/2016|12:30|07/01/2016|14:47||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|16|4||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
35|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3215|2016010715|07/01/2016|10:00|07/01/2016|12:30|PPA1|15|CC04|05|||||||||||||PPA1-15|722F-P-P1|07/01/2016|12:30|07/01/2016|14:47||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
36|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3215|2016010715|07/01/2016|10:00|07/01/2016|12:30|PPA1|15|CC04|05|||||||||||||PPA1-15|722F-P-P1|07/01/2016|12:30|07/01/2016|14:47||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|12|3||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
37|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3258|2016010715|07/01/2016|11:20|07/01/2016|13:55|PSA|15|SC16|02|||||||||||||PSA-15|722B-S-S1|07/01/2016|13:55|07/01/2016|15:32||1|62414-0K110-C0|GARNISH CTR PILLAR LWR LH|C339|SA   -L08.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
38|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3258|2016010715|07/01/2016|11:20|07/01/2016|13:55|PSA|15|SC16|02|||||||||||||PSA-15|722B-S-S1|07/01/2016|13:55|07/01/2016|15:32||2|62413-0K110-C0|GARNISH CTR PILLAR LWR RH|C338|SA   -L10.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
39|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3216|2016010716|07/01/2016|10:00|07/01/2016|12:30|PPA1|16|CC04|05|||||||||||||PPA1-16|722F-P-P1|07/01/2016|12:30|07/01/2016|15:13||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
40|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3216|2016010716|07/01/2016|10:00|07/01/2016|12:30|PPA1|16|CC04|05|||||||||||||PPA1-16|722F-P-P1|07/01/2016|12:30|07/01/2016|15:13||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|16|4||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
41|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3216|2016010716|07/01/2016|10:00|07/01/2016|12:30|PPA1|16|CC04|05|||||||||||||PPA1-16|722F-P-P1|07/01/2016|12:30|07/01/2016|15:13||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
42|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3216|2016010716|07/01/2016|10:00|07/01/2016|12:30|PPA1|16|CC04|05|||||||||||||PPA1-16|722F-P-P1|07/01/2016|12:30|07/01/2016|15:13||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|16|4||1|07/01/2016|10:00|07/01/2016|06:00|07/01/2016|06:00||29/12/2015|07:30|0701|||
43|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3259|2016010716|07/01/2016|11:20|07/01/2016|13:55|PSA|16|SC16|02|||||||||||||PSA-16|722B-S-S1|07/01/2016|13:55|07/01/2016|16:01||1|62414-0K110-C0|GARNISH CTR PILLAR LWR LH|C339|SA   -L08.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
44|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3259|2016010716|07/01/2016|11:20|07/01/2016|13:55|PSA|16|SC16|02|||||||||||||PSA-16|722B-S-S1|07/01/2016|13:55|07/01/2016|16:01||2|62413-0K110-C0|GARNISH CTR PILLAR LWR RH|C338|SA   -L10.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
45|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3217|2016010717|07/01/2016|11:00|07/01/2016|13:30|PPA1|17|CC04|06|||||||||||||PPA1-17|722F-P-P1|07/01/2016|13:30|07/01/2016|15:38||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
46|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3217|2016010717|07/01/2016|11:00|07/01/2016|13:30|PPA1|17|CC04|06|||||||||||||PPA1-17|722F-P-P1|07/01/2016|13:30|07/01/2016|15:38||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|12|3||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
47|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3217|2016010717|07/01/2016|11:00|07/01/2016|13:30|PPA1|17|CC04|06|||||||||||||PPA1-17|722F-P-P1|07/01/2016|13:30|07/01/2016|15:38||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
48|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3217|2016010717|07/01/2016|11:00|07/01/2016|13:30|PPA1|17|CC04|06|||||||||||||PPA1-17|722F-P-P1|07/01/2016|13:30|07/01/2016|15:38||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|16|4||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
49|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3260|2016010717|07/01/2016|11:20|07/01/2016|13:55|PSA|17|SC16|02|||||||||||||PSA-17|722B-S-S1|07/01/2016|13:55|07/01/2016|19:30||1|62414-0K110-C0|GARNISH CTR PILLAR LWR LH|C339|SA   -L08.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
50|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3260|2016010717|07/01/2016|11:20|07/01/2016|13:55|PSA|17|SC16|02|||||||||||||PSA-17|722B-S-S1|07/01/2016|13:55|07/01/2016|19:30||2|62413-0K110-C0|GARNISH CTR PILLAR LWR RH|C338|SA   -L10.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
51|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3218|2016010718|07/01/2016|11:00|07/01/2016|13:30|PPA1|18|CC04|06|||||||||||||PPA1-18|722F-P-P1|07/01/2016|13:30|07/01/2016|16:04||1|62639-0K180-B0|GARNISH  QUARTER PILLAR  LH|D630|Y1.F1- L06|3|3|1||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
52|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3218|2016010718|07/01/2016|11:00|07/01/2016|13:30|PPA1|18|CC04|06|||||||||||||PPA1-18|722F-P-P1|07/01/2016|13:30|07/01/2016|16:04||2|62414-0K110-C0|GARNISH  CTR PILLAR  LWR LH|D626|Y1.F1- L08|4|16|4||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
53|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3218|2016010718|07/01/2016|11:00|07/01/2016|13:30|PPA1|18|CC04|06|||||||||||||PPA1-18|722F-P-P1|07/01/2016|13:30|07/01/2016|16:04||3|62638-0K180-B0|GARNISH  QUARTER PILLAR  RH|D628|Y1.F1- R05|3|3|1||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
54|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|P|BANPHO|P1|1|1P TBASMP1G3218|2016010718|07/01/2016|11:00|07/01/2016|13:30|PPA1|18|CC04|06|||||||||||||PPA1-18|722F-P-P1|07/01/2016|13:30|07/01/2016|16:04||4|62413-0K110-C0|GARNISH  CTR PILLAR  LWR RH|D470|Y1.F1- R08|4|16|4||1|07/01/2016|11:00|07/01/2016|07:00|07/01/2016|07:00||29/12/2015|07:30|0701|||
55|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3261|2016010718|07/01/2016|11:20|07/01/2016|13:55|PSA|18|SC16|02|||||||||||||PSA-18|722B-S-S1|07/01/2016|13:55|07/01/2016|19:58||1|62414-0K110-C0|GARNISH CTR PILLAR LWR LH|C339|SA   -L08.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
56|TBAS|M|TOYOTA BOSHOKU ASIA CO., LTD. (TGT)|S|SAMRONG|S1|1|1S TBASMS1K3261|2016010718|07/01/2016|11:20|07/01/2016|13:55|PSA|18|SC16|02|||||||||||||PSA-18|722B-S-S1|07/01/2016|13:55|07/01/2016|19:58||2|62413-0K110-C0|GARNISH CTR PILLAR LWR RH|C338|SA   -L10.|4|16|4||7|07/01/2016|11:20|07/01/2016|07:20|07/01/2016|07:20||29/12/2015|07:30|0701|||
