1|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3283|2023011901|18/01/2023|20:48|19/01/2023|03:45|PG2|12|GD04|03|||||||||||||PG2-12|722C-G-G2|19/01/2023|03:45|19/01/2023|13:21||1|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|180|18|||18/01/2023|20:48|18/01/2023|01:48|18/01/2023|01:48||17/01/2023|07:30|1901||||
2|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0965|2023011901|16/01/2023|00:00|19/01/2023|13:30|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|60|12|||19/01/2023|13:30|18/01/2023|17:00|18/01/2023|17:00||16/01/2023|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1626|2023011901|16/01/2023|00:00|19/01/2023|10:20|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|60|12|||19/01/2023|10:20|18/01/2023|17:00|18/01/2023|17:00||16/01/2023|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3284|2023011902|19/01/2023|13:07|19/01/2023|21:24|PG2|30|GD04|02|||||||||||||PG2-30|722C-G-G2|19/01/2023|21:24|20/01/2023|01:21||1|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|120|12|||19/01/2023|13:07|18/01/2023|18:07|18/01/2023|18:07||18/01/2023|07:30|1901||||
5|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3284|2023011902|19/01/2023|13:07|19/01/2023|21:24|PG2|30|GD04|02|||||||||||||PG2-30|722C-G-G2|19/01/2023|21:24|20/01/2023|01:21||2|P2600-0D001-00|RECEIVER ASSY  RADIO & DISPLAY  E-DA|49A2|ZK   -  02|4|12|3|||19/01/2023|13:07|18/01/2023|18:07|18/01/2023|18:07||18/01/2023|07:30|1901||||
6|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3285|2023012001|19/01/2023|20:48|20/01/2023|03:45|PG2|12|GD04|03|||||||||||||PG2-12|722C-G-G2|20/01/2023|03:45|20/01/2023|13:21||1|PC5C2-BY001-00|TRANSCEIVER  TELEPHONE|7U62|ZI   -  12|10|60|6|||19/01/2023|20:48|19/01/2023|01:48|19/01/2023|01:48||18/01/2023|07:30|2001||||
7|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3285|2023012001|19/01/2023|20:48|20/01/2023|03:45|PG2|12|GD04|03|||||||||||||PG2-12|722C-G-G2|20/01/2023|03:45|20/01/2023|13:21||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  12|10|60|6|||19/01/2023|20:48|19/01/2023|01:48|19/01/2023|01:48||18/01/2023|07:30|2001||||
8|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0966|2023012001|17/01/2023|00:00|20/01/2023|13:30|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|60|12|||20/01/2023|13:30|19/01/2023|17:00|19/01/2023|17:00||17/01/2023|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1627|2023012001|17/01/2023|00:00|20/01/2023|10:20|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|55|11|||20/01/2023|10:20|19/01/2023|17:00|19/01/2023|17:00||17/01/2023|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1697|2023012001|17/01/2023|00:00|20/01/2023|10:30|-|-||||||||||||||||||||||1|P2600-0D004-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|6|2|||20/01/2023|10:30|19/01/2023|17:00|19/01/2023|17:00||17/01/2023|17:01|||||
11|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1697|2023012001|17/01/2023|00:00|20/01/2023|10:30|-|-||||||||||||||||||||||2|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|15|5|||20/01/2023|10:30|19/01/2023|17:00|19/01/2023|17:00||17/01/2023|17:01|||||
