TNTH__2600017,IMCT,SPIMKD,8-Jul-22,TNTH,1,897534-9412,CMI-014TH,134000-97910101,,7N6A013200,3,3,,,
TNTH__2600019,IMCT,SPIMIT,8-Jul-22,TNTH,1,897492-2412,CMI-009TH,134000-97410101,,2N6A453500,3,3,,,
