1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||1|30|30|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||2|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|30|15|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|26|13|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||4|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|4|2|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||5|PC600-0K027-00|RECEIVER ASSY, RADIO&DISPLAY|FT27||1|2|2|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0863|2019042301|19/04/2019|00:00|23/04/2019|12:30|-|-||||||||||||||||||||||6|PC600-0K028-00|RECEIVER ASSY, RADIO|FT28||2|20|10|||23/04/2019|12:30|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1412|2019042301|19/04/2019|00:00|23/04/2019|13:00|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||30|30|1|||23/04/2019|13:00|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1412|2019042301|19/04/2019|00:00|23/04/2019|13:00|-|-||||||||||||||||||||||2|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|16|8|||23/04/2019|13:00|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1412|2019042301|19/04/2019|00:00|23/04/2019|13:00|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|24|12|||23/04/2019|13:00|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1412|2019042301|19/04/2019|00:00|23/04/2019|13:00|-|-||||||||||||||||||||||4|PC600-0D01T-00|RECEIVER ASSY, AUDIO|1||2|2|1|||23/04/2019|13:00|22/04/2019|17:00|22/04/2019|17:00||19/04/2019|17:01|||||
