TNTH__0400003,IMCT,SPTISM,20-Apr-20,TNTH,1,898219-8443,I-31TH,123001-4600C101,,1L3B706500,1,1
TNTH__0400004,IMCT,SPTISM,20-Apr-20,TNTH,1,898296-4591,I-99TH,139001-10310101,,1L3B707300,1,1
