TNTH__1600010,IMCT,SPIMKD,8-Jul-21,TNTH,1,897534-9382,CMI-016TH,134000-98410101,,7M6A063600,2,2,,,
TNTH__1600011,IMCT,SPTISM,8-Jul-21,TNTH,1,898396-2911,PWI-001TH,161114-0160A101,,1M6A727900,1,1,,,
