1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1733|2018020901|09/02/2018|20:45|10/02/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|10/02/2018|01:45|10/02/2018|03:13||1|86150-0K010-00|SPEAKER ASSY W/BRACKET|E975|M5-02-24|30|30|1||3|09/02/2018|20:45|09/02/2018|15:45|09/02/2018|15:45||09/02/2018|07:30|0902||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1733|2018020901|09/02/2018|20:45|10/02/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|10/02/2018|01:45|10/02/2018|03:13||2|86150-0K020-00|SPEAKER ASSY W/BRACKET|E976|M5-02-54|30|30|1||3|09/02/2018|20:45|09/02/2018|15:45|09/02/2018|15:45||09/02/2018|07:30|0902||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1733|2018020901|09/02/2018|20:45|10/02/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|10/02/2018|01:45|10/02/2018|03:13||3|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|T1-09-C4|10|10|1||F|09/02/2018|20:45|09/02/2018|15:45|09/02/2018|15:45||09/02/2018|07:30|0902|||CB2|
4|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0311|2018020901|09/02/2018|05:07|09/02/2018|10:05|KD03|01|KD03|01|||||||||||||||||09/02/2018|10:05||1|86100-02241-00|RECEIVER ASSY  RADIO & NAVIGATION|T575|LQ   -  04|3|6|2|||09/02/2018|05:07|09/02/2018|00:14|09/02/2018|00:14||08/02/2018|07:30|0902||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0311|2018020901|09/02/2018|05:07|09/02/2018|10:05|KD03|01|KD03|01|||||||||||||||||09/02/2018|10:05||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|36|12|||09/02/2018|05:07|09/02/2018|00:14|09/02/2018|00:14||08/02/2018|07:30|0902||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0302|2018020902|09/02/2018|13:24|09/02/2018|20:53|GD05|03|GD05|03|||||||||||||GD05-03||09/02/2018|20:53||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|3|1|||09/02/2018|13:24|09/02/2018|07:24|09/02/2018|07:24||08/02/2018|07:30|0902||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5926|2018020903|09/02/2018|15:31|09/02/2018|21:00|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|09/02/2018|21:00|09/02/2018|22:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|44|11|||09/02/2018|15:31|09/02/2018|09:36|09/02/2018|09:36||09/02/2018|07:30|0902||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5926|2018020903|09/02/2018|15:31|09/02/2018|21:00|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|09/02/2018|21:00|09/02/2018|22:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||09/02/2018|15:31|09/02/2018|09:36|09/02/2018|09:36||09/02/2018|07:30|0902||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5926|2018020903|09/02/2018|15:31|09/02/2018|21:00|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|09/02/2018|21:00|09/02/2018|22:51||3|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||09/02/2018|15:31|09/02/2018|09:36|09/02/2018|09:36||09/02/2018|07:30|0902||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5926|2018020903|09/02/2018|15:31|09/02/2018|21:00|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|09/02/2018|21:00|09/02/2018|22:51||4|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||09/02/2018|15:31|09/02/2018|09:36|09/02/2018|09:36||09/02/2018|07:30|0902||||
