1|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0580|2017102401|19/10/2017|00:00|24/10/2017|13:30|-|-||||||||||||||||||||||1|PC600-0K025-00|RECEIVER ASSY, RADIO|FT77||1|10|10|||24/10/2017|13:30|21/10/2017|17:00|21/10/2017|17:00||19/10/2017|17:01|||||
2|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|P|BANPHO|OP|1|1P FTTL1OPA0476|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|20|20|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
3|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|P|BANPHO|OP|1|1P FTTL1OPA0476|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||2|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|30|15|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
4|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1051|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|4|2|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
5|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1051|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|20|10|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
6|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1051|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||3|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT02||2|4|2|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
7|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1051|2017102501|19/10/2017|00:00|25/10/2017|07:30|-|-||||||||||||||||||||||4|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FTTA||2|20|10|||25/10/2017|07:30|24/10/2017|17:00|24/10/2017|17:00||19/10/2017|17:01|||||
8|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|P|BANPHO|OP|1|1P FTTL1OPA0477|2017102701|20/10/2017|00:00|27/10/2017|07:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|60|60|||27/10/2017|07:30|25/10/2017|17:00|25/10/2017|17:00||20/10/2017|17:01|||||
9|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|P|BANPHO|OP|1|1P FTTL1OPA0477|2017102701|20/10/2017|00:00|27/10/2017|07:30|-|-||||||||||||||||||||||2|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|50|25|||27/10/2017|07:30|25/10/2017|17:00|25/10/2017|17:00||20/10/2017|17:01|||||
10|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1052|2017102701|20/10/2017|00:00|27/10/2017|07:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|20|10|||27/10/2017|07:30|25/10/2017|17:00|25/10/2017|17:00||20/10/2017|17:01|||||
11|FTTL|1|FUJITSU TEN (THAILAND) CO.,LTD.(PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1052|2017102701|20/10/2017|00:00|27/10/2017|07:30|-|-||||||||||||||||||||||2|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FTTA||2|20|10|||27/10/2017|07:30|25/10/2017|17:00|25/10/2017|17:00||20/10/2017|17:01|||||
