TNTH__3800010,IMCT,SPTISM,6-Sep-23,TNTH,1,897266-6630,PWI-018TH,161114-02100101,,1P8B118600,3,3,,,
TNTH__3800010,IMCT,SPTISM,6-Sep-23,TNTH,2,897266-6651,PWI-020TH,111140-0680A101,,1P8B118700,4,4,,,
