TNTH__9200001,IMCT,SPIMIT,22-Feb-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2K1A493100,1,1
TNTH__9200003,IMCT,SPIMIT,22-Feb-19,TNTH,1,898312-2920,I-57TH,123001-6630A101,,2K1A519100,4,4
