TNTH__1100011,IMCT,SPIMKD,8-Feb-21,TNTH,1,897480-8231,CMI-007TH,111000-7340G101,,7M1A014600,2,2,,,
TNTH__1100011,IMCT,SPIMKD,8-Feb-21,TNTH,2,898396-2702,CMI-006TH,111000-73310101,,7M1A015100,6,6,,,
TNTH__1100028,IMCT,SPTISM,8-Feb-21,TNTH,1,898219-8443,I-31TH,123001-4600C101,,1M1A688600,1,1,,,
TNTH__1100028,IMCT,SPTISM,8-Feb-21,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1M1A630700,5,5,,,
