TNTH__0900004,IMCT,SPIMIT,25-Sep-20,TNTH,1,897480-8230,CMI-007TH,111000-7340F101,,2L9A051600,1,1
TNTH__0900004,IMCT,SPIMIT,25-Sep-20,TNTH,2,897537-9210,CMI-001TH,134000-9620B101,,2L9A047700,2,2
TNTH__0900004,IMCT,SPIMIT,25-Sep-20,TNTH,3,897537-9220,CMI-002TH,134000-9630B101,,2L9A047800,1,1
