1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0036|2016061601|16/06/2016|21:25|17/06/2016|01:00|PSF|22|EB01|03|||||||||||||PSF-22|722E-B-PK|17/06/2016|01:00|17/06/2016|02:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-12-11|10|80|8||U|16/06/2016|21:25|16/06/2016|16:25|16/06/2016|16:25||16/06/2016|07:30|1606|||
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0077|2016061601|16/06/2016|09:35|16/06/2016|17:00|PXA|16|WB07|02|||||||||||||PXA-16|722C-G-XA|16/06/2016|17:00|16/06/2016|21:25||1|86160-0K270-00|SPEAKER ASSY  RADIO|L518|C4-09-45|20|80|4||I|16/06/2016|09:35|16/06/2016|05:35|16/06/2016|05:35||15/06/2016|07:30|1606|||
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0077|2016061601|16/06/2016|09:35|16/06/2016|17:00|PXA|16|WB07|02|||||||||||||PXA-16|722C-G-XA|16/06/2016|17:00|16/06/2016|21:25||2|86160-02B00-00|SPEAKER ASSY RADIO|K087|D2-10-21|10|270|27||2|16/06/2016|09:35|16/06/2016|05:35|16/06/2016|05:35||15/06/2016|07:30|1606|||
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4622|2016061604|16/06/2016|05:30|16/06/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|16/06/2016|08:25|16/06/2016|10:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4622|2016061604|16/06/2016|05:30|16/06/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|16/06/2016|08:25|16/06/2016|10:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4622|2016061604|16/06/2016|05:30|16/06/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|16/06/2016|08:25|16/06/2016|10:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4623|2016061605|16/06/2016|05:30|16/06/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|16/06/2016|08:25|16/06/2016|12:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|128|8|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4623|2016061605|16/06/2016|05:30|16/06/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|16/06/2016|08:25|16/06/2016|12:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4623|2016061605|16/06/2016|05:30|16/06/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|16/06/2016|08:25|16/06/2016|12:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4624|2016061606|16/06/2016|05:30|16/06/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|16/06/2016|08:25|16/06/2016|13:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4624|2016061606|16/06/2016|05:30|16/06/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|16/06/2016|08:25|16/06/2016|13:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||16/06/2016|05:30|16/06/2016|01:20|16/06/2016|01:20||15/06/2016|07:30|1606|||
