ASN201807162,GM,GGA2,7-Jul-18,TNTH,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,130,26
ASN201807162,GM,GGA2,7-Jul-18,TNTH,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,123,41
