TNTH__8300014,IMCT,SPTISM,2-Apr-18,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1J3A695800,5,5
TNTH__8300014,IMCT,SPTISM,2-Apr-18,TNTH,2,898052-9400,6.5 Tweeter,153000-04600101,,1J3A695900,3,3
