TNTH__3900008,IMCT,SPTISM,25-Sep-23,TNTH,1,897669-7607,CMI-032TH,111000-7882D101,,1P9A241100,2,2,,,
TNTH__3900008,IMCT,SPTISM,25-Sep-23,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1P8C472200,3,3,,,
TNTH__3900008,IMCT,SPTISM,25-Sep-23,TNTH,3,898396-2911,PWI-001TH,161114-0160A101,,1P8C523100,2,2,,,
TNTH__3900009,IMCT,SPIMIT,25-Sep-23,TNTH,1,897492-2401,CMI-008TH,134000-96911101,,2P8A671400,1,1,,,
TNTH__3900009,IMCT,SPIMIT,25-Sep-23,TNTH,2,897528-4510,I-125TH,114001-0540A101,,2P8A576200,1,1,,,
TNTH__3900009,IMCT,SPIMIT,25-Sep-23,TNTH,3,897669-7607,CMI-032TH,111000-7882D101,,2P8A694100,1,1,,,
TNTH__3900009,IMCT,SPIMIT,25-Sep-23,TNTH,4,898280-7020,16 cm. RR ,153000-29800101,,2P8A622700,3,3,,,
