TNTH__3O00009,IMCT,SPTISM,20-Oct-23,TNTH,1,898396-3161,PWI-003TH,111140-05310101,,1P9C173900,1,1,,,
TNTH__3O00010,IMCT,SPIMIT,20-Oct-23,TNTH,1,898280-7020,16 cm. RR ,153000-29800101,,2P9A686100,1,1,,,
