1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1202|2015122813|28/12/2015|09:00|28/12/2015|12:30|PSG|13|EB01|01|||||||||||||PSG-13|722E-B-PK|28/12/2015|12:30|28/12/2015|19:30||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|100|10|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1203|2015122814|28/12/2015|09:00|28/12/2015|12:30|PSG|14|EB01|01|||||||||||||PSG-14|722E-B-PK|28/12/2015|12:30|28/12/2015|20:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1204|2015122815|28/12/2015|09:00|28/12/2015|12:30|PSG|15|EB01|01|||||||||||||PSG-15|722E-B-PK|28/12/2015|12:30|28/12/2015|20:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|100|10|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1205|2015122816|28/12/2015|09:00|28/12/2015|12:30|PSG|16|EB01|01|||||||||||||PSG-16|722E-B-PK|28/12/2015|12:30|28/12/2015|21:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1206|2015122817|28/12/2015|09:00|28/12/2015|12:30|PSG|17|EB01|01|||||||||||||PSG-17|722E-B-PK|28/12/2015|12:30|28/12/2015|22:13||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1207|2015122818|28/12/2015|09:00|28/12/2015|12:30|PSG|18|EB01|01|||||||||||||PSG-18|722E-B-PK|28/12/2015|12:30|28/12/2015|22:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|100|10|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1208|2015122819|28/12/2015|09:00|28/12/2015|12:30|PSG|19|EB01|01|||||||||||||PSG-19|722E-B-PK|28/12/2015|12:30|29/12/2015|00:30||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1209|2015122820|28/12/2015|09:00|28/12/2015|12:30|PSG|20|EB01|01|||||||||||||PSG-20|722E-B-PK|28/12/2015|12:30|29/12/2015|01:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1210|2015122821|28/12/2015|09:00|28/12/2015|12:30|PSG|21|EB01|01|||||||||||||PSG-21|722E-B-PK|28/12/2015|12:30|29/12/2015|01:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|100|10|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1211|2015122822|28/12/2015|09:00|28/12/2015|12:30|PSG|22|EB01|01|||||||||||||PSG-22|722E-B-PK|28/12/2015|12:30|29/12/2015|02:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1212|2015122823|28/12/2015|09:00|28/12/2015|12:30|PSG|23|EB01|01|||||||||||||PSG-23|722E-B-PK|28/12/2015|12:30|29/12/2015|03:13||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|100|10|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
12|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1213|2015122824|28/12/2015|09:00|28/12/2015|12:30|PSG|24|EB01|01|||||||||||||PSG-24|722E-B-PK|28/12/2015|12:30|29/12/2015|03:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|90|9|||28/12/2015|09:00|28/12/2015|04:00|28/12/2015|04:00||25/12/2015|07:30|2812|||
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1214|2015122901|28/12/2015|20:15|28/12/2015|22:25|PSG|01|EB01|03|||||||||||||PSG-01|722E-B-PK|28/12/2015|22:25|29/12/2015|07:30||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1215|2015122902|28/12/2015|20:15|28/12/2015|22:25|PSG|02|EB01|03|||||||||||||PSG-02|722E-B-PK|28/12/2015|22:25|29/12/2015|08:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1216|2015122903|28/12/2015|20:15|28/12/2015|22:25|PSG|03|EB01|03|||||||||||||PSG-03|722E-B-PK|28/12/2015|22:25|29/12/2015|08:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|70|7|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1217|2015122904|28/12/2015|20:15|28/12/2015|22:25|PSG|04|EB01|03|||||||||||||PSG-04|722E-B-PK|28/12/2015|22:25|29/12/2015|09:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
17|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1218|2015122905|28/12/2015|20:15|28/12/2015|22:25|PSG|05|EB01|03|||||||||||||PSG-05|722E-B-PK|28/12/2015|22:25|29/12/2015|10:13||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
18|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1219|2015122906|28/12/2015|20:15|28/12/2015|22:25|PSG|06|EB01|03|||||||||||||PSG-06|722E-B-PK|28/12/2015|22:25|29/12/2015|10:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
19|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1220|2015122907|28/12/2015|20:15|28/12/2015|22:25|PSG|07|EB01|03|||||||||||||PSG-07|722E-B-PK|28/12/2015|22:25|29/12/2015|12:30||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
20|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1221|2015122908|28/12/2015|20:15|28/12/2015|22:25|PSG|08|EB01|03|||||||||||||PSG-08|722E-B-PK|28/12/2015|22:25|29/12/2015|13:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|80|8|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
21|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|D1|1|1B FTTLBD1A1222|2015122909|28/12/2015|20:15|28/12/2015|22:25|PSG|09|EB01|03|||||||||||||PSG-09|722E-B-PK|28/12/2015|22:25|29/12/2015|13:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660||10|70|7|||28/12/2015|20:15|28/12/2015|15:15|28/12/2015|15:15||28/12/2015|07:30|2912|||
