1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1531|2016122301|23/12/2016|20:50|24/12/2016|01:15|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|24/12/2016|01:15|24/12/2016|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|23/12/2016|20:50|23/12/2016|15:50|23/12/2016|15:50||23/12/2016|07:30|2312|||CB2|
21|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4575|2016122307|23/12/2016|13:40|23/12/2016|21:10|PPA1|28|CD16|02|||||||||||||PPA1-28|722F-P-P1|23/12/2016|21:10|24/12/2016|01:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
22|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4575|2016122307|23/12/2016|13:40|23/12/2016|21:10|PPA1|28|CD16|02|||||||||||||PPA1-28|722F-P-P1|23/12/2016|21:10|24/12/2016|01:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
23|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4575|2016122307|23/12/2016|13:40|23/12/2016|21:10|PPA1|28|CD16|02|||||||||||||PPA1-28|722F-P-P1|23/12/2016|21:10|24/12/2016|01:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
24|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4576|2016122308|23/12/2016|13:40|23/12/2016|21:10|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|23/12/2016|21:10|24/12/2016|04:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
25|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4576|2016122308|23/12/2016|13:40|23/12/2016|21:10|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|23/12/2016|21:10|24/12/2016|04:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
26|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4576|2016122308|23/12/2016|13:40|23/12/2016|21:10|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|23/12/2016|21:10|24/12/2016|04:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2312||||
27|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4577|2016122601|23/12/2016|13:40|23/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|23/12/2016|21:10|26/12/2016|08:56||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|52|13||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2612||||
28|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4577|2016122601|23/12/2016|13:40|23/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|23/12/2016|21:10|26/12/2016|08:56||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2612||||
29|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4577|2016122601|23/12/2016|13:40|23/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|23/12/2016|21:10|26/12/2016|08:56||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2612||||
30|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4577|2016122601|23/12/2016|13:40|23/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|23/12/2016|21:10|26/12/2016|08:56||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2612||||
31|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4577|2016122601|23/12/2016|13:40|23/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|23/12/2016|21:10|26/12/2016|08:56||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|23/12/2016|13:40|23/12/2016|07:45|23/12/2016|07:45||22/12/2016|07:30|2612||||
32|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4326|2016122601|23/12/2016|14:08|23/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|23/12/2016|21:10|26/12/2016|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|52|13||B|23/12/2016|14:08|23/12/2016|09:58|23/12/2016|09:58||23/12/2016|07:30|2612||||
33|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4326|2016122601|23/12/2016|14:08|23/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|23/12/2016|21:10|26/12/2016|07:30||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|4|1||B|23/12/2016|14:08|23/12/2016|09:58|23/12/2016|09:58||23/12/2016|07:30|2612||||
34|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4326|2016122601|23/12/2016|14:08|23/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|23/12/2016|21:10|26/12/2016|07:30||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|23/12/2016|14:08|23/12/2016|09:58|23/12/2016|09:58||23/12/2016|07:30|2612||||
35|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4326|2016122601|23/12/2016|14:08|23/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|23/12/2016|21:10|26/12/2016|07:30||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||B|23/12/2016|14:08|23/12/2016|09:58|23/12/2016|09:58||23/12/2016|07:30|2612||||
36|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4326|2016122601|23/12/2016|14:08|23/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|23/12/2016|21:10|26/12/2016|07:30||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|23/12/2016|14:08|23/12/2016|09:58|23/12/2016|09:58||23/12/2016|07:30|2612||||
37|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4578|2016122602|24/12/2016|02:10|26/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|26/12/2016|09:05|26/12/2016|11:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
38|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4578|2016122602|24/12/2016|02:10|26/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|26/12/2016|09:05|26/12/2016|11:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
39|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4578|2016122602|24/12/2016|02:10|26/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|26/12/2016|09:05|26/12/2016|11:01||3|86120-0KA10-00|RECEIVER ASSY  RADIO|H555|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
40|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4578|2016122602|24/12/2016|02:10|26/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|26/12/2016|09:05|26/12/2016|11:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
41|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4327|2016122602|23/12/2016|21:05|24/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|24/12/2016|03:41|26/12/2016|10:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|44|11||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
42|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4327|2016122602|23/12/2016|21:05|24/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|24/12/2016|03:41|26/12/2016|10:13||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|8|2||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
43|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4327|2016122602|23/12/2016|21:05|24/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|24/12/2016|03:41|26/12/2016|10:13||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
44|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4327|2016122602|23/12/2016|21:05|24/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|24/12/2016|03:41|26/12/2016|10:13||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
45|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4327|2016122602|23/12/2016|21:05|24/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|24/12/2016|03:41|26/12/2016|10:13||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
46|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4579|2016122603|24/12/2016|02:10|26/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|26/12/2016|09:05|26/12/2016|13:56||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
47|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4579|2016122603|24/12/2016|02:10|26/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|26/12/2016|09:05|26/12/2016|13:56||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
48|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4579|2016122603|24/12/2016|02:10|26/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|26/12/2016|09:05|26/12/2016|13:56||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
49|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4579|2016122603|24/12/2016|02:10|26/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|26/12/2016|09:05|26/12/2016|13:56||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
50|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4328|2016122603|23/12/2016|21:05|24/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|24/12/2016|03:41|26/12/2016|13:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
51|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4328|2016122603|23/12/2016|21:05|24/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|24/12/2016|03:41|26/12/2016|13:46||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|4|1||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
52|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4328|2016122603|23/12/2016|21:05|24/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|24/12/2016|03:41|26/12/2016|13:46||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
53|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4328|2016122603|23/12/2016|21:05|24/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|24/12/2016|03:41|26/12/2016|13:46||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
54|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4328|2016122603|23/12/2016|21:05|24/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|24/12/2016|03:41|26/12/2016|13:46||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|23/12/2016|21:05|23/12/2016|16:55|23/12/2016|16:55||23/12/2016|07:30|2612||||
55|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4580|2016122604|24/12/2016|02:10|26/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|26/12/2016|09:05|26/12/2016|16:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
56|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4580|2016122604|24/12/2016|02:10|26/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|26/12/2016|09:05|26/12/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|24/12/2016|02:10|23/12/2016|18:04|23/12/2016|18:04||22/12/2016|07:30|2612||||
