TNTH__2600014,IMCT,SPTISM,1-Jul-22,TNTH,1,898396-3161,PWI-003TH,111140-05310101,,1N6B039100,1,1,,,
TNTH__2600015,IMCT,SPIMIT,1-Jul-22,TNTH,1,898052-9410,16cm Full (Rr),153000-04900101,,2N6A294200,1,1,,,
