TNTH__1600006,IMCT,SPTISM,28-Jun-21,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101,,1M5B759500,2,2,,,
TNTH__1600006,IMCT,SPTISM,28-Jun-21,TNTH,2,898280-7020,16 cm. RR ,153000-29800101,,1M6A256100,1,1,,,
