TNTH__9600001,IMCT,SPIMIT,28-Jun-19,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101 ,,2K6A088600,2,2
TNTH__9600004,IMCT,SPIMIT,28-Jun-19,TNTH,1,898254-2602,I-44TH ,123001-5860C101,,2K6A087000,8,8
