TNTH__2O00015,IMCT,SPTISM,4-Nov-22,TNTH,1,897480-5112,CCI-001TH,123001-7740C101,,1NOA683900,1,1,,,
TNTH__2O00015,IMCT,SPTISM,4-Nov-22,TNTH,2,897669-7616,CMI-030TH,111000-7872C101,,1NOA714500,4,4,,,
TNTH__2O00016,IMCT,SPIMKD,4-Nov-22,TNTH,1,898396-2707,CMI-006TH,111000-7332C101,,7NOA019300,20,20,,,
TNTH__2O00016,IMCT,SPIMKD,4-Nov-22,TNTH,2,898396-3161,PWI-003TH,111140-05310101,,7NOA017000,10,10,,,
