1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0096|2016071501|15/07/2016|13:40|15/07/2016|20:00|PXA|16|WB07|02|||||||||||||PXA-16|722C-G-XA|15/07/2016|20:00|15/07/2016|21:25||1|86160-02B00-00|SPEAKER ASSY RADIO|K087|D2-10-21|10|30|3||2|15/07/2016|13:40|15/07/2016|09:40|15/07/2016|09:40||15/07/2016|07:30|1507|||
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0069|2016071502|15/07/2016|14:55|15/07/2016|17:30|PSF|15|EB01|02|||||||||||||PSF-15|722E-B-PK|15/07/2016|17:30|15/07/2016|20:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-12-A1|10|100|10||U|15/07/2016|14:55|15/07/2016|09:55|15/07/2016|09:55||15/07/2016|07:30|1507|||
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4975|2016071504|15/07/2016|05:35|15/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|15/07/2016|08:25|15/07/2016|10:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4975|2016071504|15/07/2016|05:35|15/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|15/07/2016|08:25|15/07/2016|10:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4975|2016071504|15/07/2016|05:35|15/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|15/07/2016|08:25|15/07/2016|10:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4976|2016071505|15/07/2016|05:35|15/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|15/07/2016|08:25|15/07/2016|12:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4976|2016071505|15/07/2016|05:35|15/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|15/07/2016|08:25|15/07/2016|12:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4976|2016071505|15/07/2016|05:35|15/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|15/07/2016|08:25|15/07/2016|12:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4977|2016071506|15/07/2016|05:35|15/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|15/07/2016|08:25|15/07/2016|13:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4977|2016071506|15/07/2016|05:35|15/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|15/07/2016|08:25|15/07/2016|13:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4977|2016071506|15/07/2016|05:35|15/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|15/07/2016|08:25|15/07/2016|13:27||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||15/07/2016|05:35|15/07/2016|01:25|15/07/2016|01:25||14/07/2016|07:30|1507|||
12|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1969|2016071507|15/07/2016|10:00|15/07/2016|15:40|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|15/07/2016|15:40|15/07/2016|20:08||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|15/07/2016|10:00|15/07/2016|06:00|15/07/2016|06:00||14/07/2016|07:30|1507||S1|
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1969|2016071507|15/07/2016|10:00|15/07/2016|15:40|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|15/07/2016|15:40|15/07/2016|20:08||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|15/07/2016|10:00|15/07/2016|06:00|15/07/2016|06:00||14/07/2016|07:30|1507||S1|
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1969|2016071507|15/07/2016|10:00|15/07/2016|15:40|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|15/07/2016|15:40|15/07/2016|20:08||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|56|7||L|15/07/2016|10:00|15/07/2016|06:00|15/07/2016|06:00||14/07/2016|07:30|1507||S1|
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1969|2016071507|15/07/2016|10:00|15/07/2016|15:40|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|15/07/2016|15:40|15/07/2016|20:08||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|40|5||L|15/07/2016|10:00|15/07/2016|06:00|15/07/2016|06:00||14/07/2016|07:30|1507||S1|
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A2760|2016071507|15/07/2016|09:00|15/07/2016|12:30|PPA1|13|CB09|02|||||||||||||PPA1-13|722F-P-P1|15/07/2016|12:30|15/07/2016|14:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|48|3||3|15/07/2016|09:00|15/07/2016|03:00|15/07/2016|03:00||14/07/2016|07:30|1507|||
