11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3955|2016090804|08/09/2016|08:35|08/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|08/09/2016|13:45|08/09/2016|16:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3955|2016090804|08/09/2016|08:35|08/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|08/09/2016|13:45|08/09/2016|16:01||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|12|3||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|32|8||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||2|86120-0KA40-00|RECEIVER ASSY RADIO|A795|B    - 04.|4|4|1||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 04.|4|8|2||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||4|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|C    - 08.|4|12|3||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|C    - 09.|4|8|2||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
18|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3897|2016090804|08/09/2016|14:08|08/09/2016|21:10|PSA|22|SD10|03|||||||||||||PSA-22|722B-S-S1|08/09/2016|21:10|09/09/2016|02:25||6|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|8|2||7|08/09/2016|14:08|08/09/2016|09:58|08/09/2016|09:58||08/09/2016|07:30|0809||||
19|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
20|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
21|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
22|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||4|86120-0KA40-00|RECEIVER ASSY  RADIO|H558|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
23|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||5|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
24|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||6|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
25|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||7|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
26|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3956|2016090805|08/09/2016|08:35|08/09/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|08/09/2016|13:45|08/09/2016|20:56||8|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
27|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|8|2||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
28|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||2|86100-0K211-00|RECEIVER ASSY  RADIO & NAVIGATION|I875|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
29|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||3|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
30|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||4|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
31|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||5|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
32|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||6|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
33|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3957|2016090806|08/09/2016|08:35|08/09/2016|13:45|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|08/09/2016|13:45|08/09/2016|23:01||7|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
34|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
35|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
36|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
37|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||4|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
38|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
39|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3958|2016090807|08/09/2016|08:35|08/09/2016|13:45|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|08/09/2016|13:45|09/09/2016|01:56||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|12|3||3|08/09/2016|08:35|08/09/2016|02:40|08/09/2016|02:40||07/09/2016|07:30|0809||||
40|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3959|2016090808|08/09/2016|19:45|09/09/2016|00:30|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|09/09/2016|00:30|09/09/2016|04:01||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0809||||
41|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3959|2016090808|08/09/2016|19:45|09/09/2016|00:30|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|09/09/2016|00:30|09/09/2016|04:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|8|2||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0809||||
42|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3959|2016090808|08/09/2016|19:45|09/09/2016|00:30|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|09/09/2016|00:30|09/09/2016|04:01||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0809||||
43|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3959|2016090808|08/09/2016|19:45|09/09/2016|00:30|PPA1|32|CD16|02|||||||||||||PPA1-32|722F-P-P1|09/09/2016|00:30|09/09/2016|04:01||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0809||||
44|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1455|2016090901|09/09/2016|03:15|09/09/2016|07:30|PSF|03|ED06|01|||||||||||||PSF-03|722E-B-PK|09/09/2016|07:30|09/09/2016|08:46||1|86150-0K010-00|SPEAKER ASSY W/BRACKET|E975|U4-12-25|30|60|2||3|09/09/2016|03:15|08/09/2016|22:15|08/09/2016|22:15||08/09/2016|07:30|0909||||
45|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1455|2016090901|09/09/2016|03:15|09/09/2016|07:30|PSF|03|ED06|01|||||||||||||PSF-03|722E-B-PK|09/09/2016|07:30|09/09/2016|08:46||2|86150-0K020-00|SPEAKER ASSY W/BRACKET|E976|U4-12-35|30|60|2||3|09/09/2016|03:15|08/09/2016|22:15|08/09/2016|22:15||08/09/2016|07:30|0909||||
46|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C2|1|1C FTTLAC2A0764|2016090901|08/09/2016|23:20|09/09/2016|08:15|PK2|04|KD01|01|||||||||||||PK2-04|722C-C-C2|09/09/2016|08:15|09/09/2016|10:13||1|86140-02170-00|RECEIVER ASSY  RADIO & DISPLAY|42T6|DLR  -  08|4|24|6||3|08/09/2016|23:20|08/09/2016|18:27|08/09/2016|18:27||08/09/2016|07:30|0909|2|R1||
47|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C2|1|1C FTTLAC2A0764|2016090901|08/09/2016|23:20|09/09/2016|08:15|PK2|04|KD01|01|||||||||||||PK2-04|722C-C-C2|09/09/2016|08:15|09/09/2016|10:13||2|86140-02180-00|RECEIVER ASSY  RADIO & DISPLAY|42T7|DLR  -  08|4|8|2||3|08/09/2016|23:20|08/09/2016|18:27|08/09/2016|18:27||08/09/2016|07:30|0909|2|R1||
48|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C2|1|1C FTTLAC2A0764|2016090901|08/09/2016|23:20|09/09/2016|08:15|PK2|04|KD01|01|||||||||||||PK2-04|722C-C-C2|09/09/2016|08:15|09/09/2016|10:13||3|86100-02142-00|RECEIVER ASSY  RADIO & NAVIGATION|75T2|LR   -  08|4|4|1||D|08/09/2016|23:20|08/09/2016|18:27|08/09/2016|18:27||08/09/2016|07:30|0909|2|R1||
49|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3960|2016090901|08/09/2016|19:45|09/09/2016|00:30|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|09/09/2016|00:30|09/09/2016|08:56||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|8|2||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0909||||
50|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3960|2016090901|08/09/2016|19:45|09/09/2016|00:30|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|09/09/2016|00:30|09/09/2016|08:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0909||||
51|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3960|2016090901|08/09/2016|19:45|09/09/2016|00:30|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|09/09/2016|00:30|09/09/2016|08:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0909||||
52|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3960|2016090901|08/09/2016|19:45|09/09/2016|00:30|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|09/09/2016|00:30|09/09/2016|08:56||4|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0909||||
53|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3960|2016090901|08/09/2016|19:45|09/09/2016|00:30|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|09/09/2016|00:30|09/09/2016|08:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2||3|08/09/2016|19:45|08/09/2016|13:50|08/09/2016|13:50||08/09/2016|07:30|0909||||
54|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3898|2016090901|08/09/2016|21:05|09/09/2016|03:41|PSA|04|SD10|04|||||||||||||PSA-04|722B-S-S1|09/09/2016|03:41|09/09/2016|09:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|32|8||7|08/09/2016|21:05|08/09/2016|16:55|08/09/2016|16:55||08/09/2016|07:30|0909||||
55|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3898|2016090901|08/09/2016|21:05|09/09/2016|03:41|PSA|04|SD10|04|||||||||||||PSA-04|722B-S-S1|09/09/2016|03:41|09/09/2016|09:25||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 04.|4|8|2||7|08/09/2016|21:05|08/09/2016|16:55|08/09/2016|16:55||08/09/2016|07:30|0909||||
56|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3898|2016090901|08/09/2016|21:05|09/09/2016|03:41|PSA|04|SD10|04|||||||||||||PSA-04|722B-S-S1|09/09/2016|03:41|09/09/2016|09:25||3|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|C    - 08.|4|12|3||7|08/09/2016|21:05|08/09/2016|16:55|08/09/2016|16:55||08/09/2016|07:30|0909||||
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3898|2016090901|08/09/2016|21:05|09/09/2016|03:41|PSA|04|SD10|04|||||||||||||PSA-04|722B-S-S1|09/09/2016|03:41|09/09/2016|09:25||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|C    - 09.|4|8|2||7|08/09/2016|21:05|08/09/2016|16:55|08/09/2016|16:55||08/09/2016|07:30|0909||||
