TNTH__4200007,IMCT,SPIMKD,22-Feb-24,TNTH,1,898396-2632,CMI-005TH,113000-6290A101,,7R2A002000,1,1,,,
TNTH__4200007,IMCT,SPIMKD,22-Feb-24,TNTH,2,898396-2709,CMI-006TH,111000-7332E101,,7R1A081700,3,3,,,
