1|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0474|2018092701|27/09/2018|11:48|27/09/2018|20:56|KD02|02|KD02|02|||||||||||||||||27/09/2018|20:56||1|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|36|12|||27/09/2018|11:48|27/09/2018|06:55|27/09/2018|06:55||26/09/2018|07:30|2709||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7005|2018092702|27/09/2018|04:15|27/09/2018|08:35|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|27/09/2018|08:35|27/09/2018|10:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 02.|4|44|11|||27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7005|2018092702|27/09/2018|04:15|27/09/2018|08:35|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|27/09/2018|08:35|27/09/2018|10:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A07|4|8|2||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709|2|||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7005|2018092702|27/09/2018|04:15|27/09/2018|08:35|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|27/09/2018|08:35|27/09/2018|10:33||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1  - A07|4|4|1||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7005|2018092702|27/09/2018|04:15|27/09/2018|08:35|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|27/09/2018|08:35|27/09/2018|10:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7005|2018092702|27/09/2018|04:15|27/09/2018|08:35|PSA|05|PD02|01|||||||||||||PSA-05|722B-S-S1|27/09/2018|08:35|27/09/2018|10:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|12|3||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7006|2018092703|27/09/2018|04:15|27/09/2018|08:35|PSA|09|PD02|01|||||||||||||PSA-09|722B-S-S1|27/09/2018|08:35|27/09/2018|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 02.|4|28|7|||27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7006|2018092703|27/09/2018|04:15|27/09/2018|08:35|PSA|09|PD02|01|||||||||||||PSA-09|722B-S-S1|27/09/2018|08:35|27/09/2018|14:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A07|4|8|2||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709|2|||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7006|2018092703|27/09/2018|04:15|27/09/2018|08:35|PSA|09|PD02|01|||||||||||||PSA-09|722B-S-S1|27/09/2018|08:35|27/09/2018|14:26||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B7006|2018092703|27/09/2018|04:15|27/09/2018|08:35|PSA|09|PD02|01|||||||||||||PSA-09|722B-S-S1|27/09/2018|08:35|27/09/2018|14:26||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||0|27/09/2018|04:15|27/09/2018|00:05|27/09/2018|00:05||26/09/2018|07:30|2709||||
