1|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0142|2020051501|14/05/2020|15:33|14/05/2020|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|14/05/2020|20:35|15/05/2020|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|20|5||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
2|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0142|2020051501|14/05/2020|15:33|14/05/2020|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|14/05/2020|20:35|15/05/2020|07:30||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|4|1||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
3|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0142|2020051501|14/05/2020|15:33|14/05/2020|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|14/05/2020|20:35|15/05/2020|07:30||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|12|3||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
4|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0142|2020051501|14/05/2020|15:33|14/05/2020|20:35|PSA|01|PD02|03|||||||||||||PSA-01|722B-S-S1|14/05/2020|20:35|15/05/2020|07:30||4|86100-0K145-00|RECEIVER ASSY RADIO & NAVIGATION|F790|IP1  - A08|4|12|3||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
5|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0143|2020051502|14/05/2020|15:33|14/05/2020|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|14/05/2020|20:35|15/05/2020|09:48||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|16|4||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0143|2020051502|14/05/2020|15:33|14/05/2020|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|14/05/2020|20:35|15/05/2020|09:48||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|12|3||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0143|2020051502|14/05/2020|15:33|14/05/2020|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|14/05/2020|20:35|15/05/2020|09:48||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1  - A07|4|8|2||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
8|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0143|2020051502|14/05/2020|15:33|14/05/2020|20:35|PSA|04|PD02|03|||||||||||||PSA-04|722B-S-S1|14/05/2020|20:35|15/05/2020|09:48||4|86100-0K145-00|RECEIVER ASSY RADIO & NAVIGATION|F790|IP1  - A08|4|12|3||F|14/05/2020|15:33|14/05/2020|06:33|14/05/2020|06:33||13/05/2020|07:30|1505|2|F1|
9|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0144|2020051503|15/05/2020|03:29|15/05/2020|08:30|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|15/05/2020|08:30|15/05/2020|12:56||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|IP1  - A07|4|16|4||F|15/05/2020|03:29|14/05/2020|18:29|14/05/2020|18:29||14/05/2020|07:30|1505|2|F1|
10|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1C0144|2020051503|15/05/2020|03:29|15/05/2020|08:30|PSA|07|PD02|01|||||||||||||PSA-07|722B-S-S1|15/05/2020|08:30|15/05/2020|12:56||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1  - A07|4|20|5||F|15/05/2020|03:29|14/05/2020|18:29|14/05/2020|18:29||14/05/2020|07:30|1505|2|F1|
