TNTH__1800009,IMCT,SPIMKD,30-Aug-21,TNTH,1,897534-9402,CMI-013TH,134000-97810101,,7M7A128300,12,12,,,
TNTH__1800009,IMCT,SPIMKD,30-Aug-21,TNTH,2,898396-2704,CMI-006TH,111000-7331C101,,7M7A133000,3,3,,,
TNTH__1800012,IMCT,SPTISM,30-Aug-21,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1M8A164500,1,1,,,
