1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1503|2016111201|12/11/2016|20:55|13/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|13/11/2016|00:50|13/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|20|2||V|12/11/2016|20:55|12/11/2016|15:55|12/11/2016|15:55||12/11/2016|07:30|1211|||CB2|
22|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4155|2016111206|12/11/2016|09:05|12/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|12/11/2016|15:45|13/11/2016|01:46||6|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|12/11/2016|09:05|12/11/2016|04:55|12/11/2016|04:55||11/11/2016|07:30|1211||||
23|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4351|2016111207|12/11/2016|08:15|12/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|12/11/2016|14:40|13/11/2016|01:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
24|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4351|2016111207|12/11/2016|08:15|12/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|12/11/2016|14:40|13/11/2016|01:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|12|3||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
25|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4351|2016111207|12/11/2016|08:15|12/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|12/11/2016|14:40|13/11/2016|01:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
26|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4351|2016111207|12/11/2016|08:15|12/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|12/11/2016|14:40|13/11/2016|01:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
27|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4351|2016111207|12/11/2016|08:15|12/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|12/11/2016|14:40|13/11/2016|01:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
28|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4352|2016111208|12/11/2016|08:15|12/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|12/11/2016|14:40|13/11/2016|04:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
29|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4352|2016111208|12/11/2016|08:15|12/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|12/11/2016|14:40|13/11/2016|04:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
30|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4352|2016111208|12/11/2016|08:15|12/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|12/11/2016|14:40|13/11/2016|04:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|12|3||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
31|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4352|2016111208|12/11/2016|08:15|12/11/2016|14:40|PPA1|32|CD16|01|||||||||||||PPA1-32|722F-P-P1|12/11/2016|14:40|13/11/2016|04:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|08:15|12/11/2016|02:20|12/11/2016|02:20||11/11/2016|07:30|1211||||
32|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0006|2016111401|12/11/2016|23:20|14/11/2016|08:15|KD01|01|KD01|01|||||||||||||||||14/11/2016|08:15||1|86100-02240-00|RECEIVER ASSY  RADIO & NAVIGATION|T497|DLR  -  08|3|6|2|||12/11/2016|23:20|12/11/2016|18:27|12/11/2016|18:27||12/11/2016|07:30|1411||||
33|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0006|2016111401|12/11/2016|23:20|14/11/2016|08:15|KD01|01|KD01|01|||||||||||||||||14/11/2016|08:15||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|DLR  -  08|3|24|8|||12/11/2016|23:20|12/11/2016|18:27|12/11/2016|18:27||12/11/2016|07:30|1411||||
34|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4353|2016111401|12/11/2016|19:45|13/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|13/11/2016|03:00|14/11/2016|08:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
35|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4353|2016111401|12/11/2016|19:45|13/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|13/11/2016|03:00|14/11/2016|08:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
36|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4353|2016111401|12/11/2016|19:45|13/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|13/11/2016|03:00|14/11/2016|08:56||3|86120-0KC40-00|RECEIVER ASSY  RADIO|H561|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
37|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4353|2016111401|12/11/2016|19:45|13/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|13/11/2016|03:00|14/11/2016|08:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
38|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4353|2016111401|12/11/2016|19:45|13/11/2016|03:00|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|13/11/2016|03:00|14/11/2016|08:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
39|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4156|2016111401|12/11/2016|14:08|12/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|12/11/2016|21:10|14/11/2016|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|36|9||B|12/11/2016|14:08|12/11/2016|09:58|12/11/2016|09:58||12/11/2016|07:30|1411||||
40|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4156|2016111401|12/11/2016|14:08|12/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|12/11/2016|21:10|14/11/2016|07:30||2|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|12/11/2016|14:08|12/11/2016|09:58|12/11/2016|09:58||12/11/2016|07:30|1411||||
41|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4156|2016111401|12/11/2016|14:08|12/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|12/11/2016|21:10|14/11/2016|07:30||3|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|12/11/2016|14:08|12/11/2016|09:58|12/11/2016|09:58||12/11/2016|07:30|1411||||
42|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4156|2016111401|12/11/2016|14:08|12/11/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|12/11/2016|21:10|14/11/2016|07:30||4|86120-0KA10-00|RECEIVER ASSY RADIO|A793|IP1. - A08|4|4|1||B|12/11/2016|14:08|12/11/2016|09:58|12/11/2016|09:58||12/11/2016|07:30|1411||||
43|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4354|2016111402|12/11/2016|19:45|13/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|13/11/2016|03:00|14/11/2016|11:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
44|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4354|2016111402|12/11/2016|19:45|13/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|13/11/2016|03:00|14/11/2016|11:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
45|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4354|2016111402|12/11/2016|19:45|13/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|13/11/2016|03:00|14/11/2016|11:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
46|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4354|2016111402|12/11/2016|19:45|13/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|13/11/2016|03:00|14/11/2016|11:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
47|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4354|2016111402|12/11/2016|19:45|13/11/2016|03:00|PPA1|08|CD16|02|||||||||||||PPA1-08|722F-P-P1|13/11/2016|03:00|14/11/2016|11:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
48|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4157|2016111402|12/11/2016|21:05|13/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|13/11/2016|03:41|14/11/2016|10:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|56|14||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
49|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4157|2016111402|12/11/2016|21:05|13/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|13/11/2016|03:41|14/11/2016|10:13||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
50|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4157|2016111402|12/11/2016|21:05|13/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|13/11/2016|03:41|14/11/2016|10:13||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
51|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4157|2016111402|12/11/2016|21:05|13/11/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|13/11/2016|03:41|14/11/2016|10:13||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|8|2||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
52|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4355|2016111403|12/11/2016|19:45|13/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|13/11/2016|03:00|14/11/2016|13:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
53|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4355|2016111403|12/11/2016|19:45|13/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|13/11/2016|03:00|14/11/2016|13:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
54|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4355|2016111403|12/11/2016|19:45|13/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|13/11/2016|03:00|14/11/2016|13:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
55|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4355|2016111403|12/11/2016|19:45|13/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|13/11/2016|03:00|14/11/2016|13:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
56|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4355|2016111403|12/11/2016|19:45|13/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|13/11/2016|03:00|14/11/2016|13:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|12/11/2016|19:45|12/11/2016|13:50|12/11/2016|13:50||12/11/2016|07:30|1411||||
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4158|2016111403|12/11/2016|21:05|13/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|13/11/2016|03:41|14/11/2016|13:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|24|6||B|12/11/2016|21:05|12/11/2016|16:55|12/11/2016|16:55||12/11/2016|07:30|1411||||
