TNTH__8600008,IMCT,SPIMIT,6-Jul-18,TNTH,1,898280-7030,6.5 Tweeter,153000-29600101 ,,2J6A259100,25,25
TNTH__8600013,IMCT,SPIMIT,6-Jul-18,TNTH,1,898296-4541,I-110TH,139001-55710101,,2J6A259800,3,3
