1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||1|86120-0KA40-00|RECEIVER ASSY RADIO|A795|B    - 03.|4|12|3||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||2|86120-0KA00-00|RECEIVER ASSY RADIO|A792|B    - 08.|4|24|6||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|B    - 08.|4|12|3||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 08.|4|12|3||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|C    - 05.|4|4|1||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3215|2015122904|29/12/2015|15:03|29/12/2015|21:50|PSA|30|SD10|03|||||||||||||PSA-30|722B-S-S1|29/12/2015|21:50|30/12/2015|01:21||6|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|C    - 09.|4|32|8||7|29/12/2015|15:03|29/12/2015|10:53|29/12/2015|10:53||29/12/2015|07:30|2912|||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2536|2015122905|29/12/2015|08:05|29/12/2015|14:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|29/12/2015|14:05|29/12/2015|19:55||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2536|2015122905|29/12/2015|08:05|29/12/2015|14:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|29/12/2015|14:05|29/12/2015|19:55||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|12|3||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2536|2015122905|29/12/2015|08:05|29/12/2015|14:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|29/12/2015|14:05|29/12/2015|19:55||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2536|2015122905|29/12/2015|08:05|29/12/2015|14:05|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|29/12/2015|14:05|29/12/2015|19:55||4|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2537|2015122906|29/12/2015|08:05|29/12/2015|14:05|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|29/12/2015|14:05|29/12/2015|21:47||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2537|2015122906|29/12/2015|08:05|29/12/2015|14:05|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|29/12/2015|14:05|29/12/2015|21:47||2|86100-0K211-00|RECEIVER ASSY  RADIO & NAVIGATION|I875|A4.SA- R11|4|8|2||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2537|2015122906|29/12/2015|08:05|29/12/2015|14:05|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|29/12/2015|14:05|29/12/2015|21:47||3|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2537|2015122906|29/12/2015|08:05|29/12/2015|14:05|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|29/12/2015|14:05|29/12/2015|21:47||4|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2537|2015122906|29/12/2015|08:05|29/12/2015|14:05|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|29/12/2015|14:05|29/12/2015|21:47||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2538|2015122907|29/12/2015|08:05|29/12/2015|14:05|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|29/12/2015|14:05|30/12/2015|00:30||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B2538|2015122907|29/12/2015|08:05|29/12/2015|14:05|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|29/12/2015|14:05|30/12/2015|00:30||2|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|29/12/2015|08:05|29/12/2015|02:05|29/12/2015|02:05||25/12/2015|07:30|2912|||
