ASN201512362,GM,GGA1,29-Dec-15,FTTL,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA1,240,48
ASN201512362,GM,GGA1,29-Dec-15,FTTL,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA1,216,72
