1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1675|2017111401|14/11/2017|20:55|15/11/2017|02:00|PSF|24|ED06|04|||||||||||||PSF-24|722E-B-PK|15/11/2017|02:00|15/11/2017|03:51||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|20|2||G|14/11/2017|20:55|14/11/2017|15:55|14/11/2017|15:55||14/11/2017|07:30|1411|||CB2|
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|OG|1|1G FTTLAOGA0233|2017111401|14/11/2017|13:42|14/11/2017|21:55|GD05|03|GD05|03|||||||||||||GD05-03||14/11/2017|21:55||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|15|5|||14/11/2017|13:42|14/11/2017|07:42|14/11/2017|07:42||14/11/2017|07:30|1411||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|OG|1|1G FTTLAOGA0233|2017111401|14/11/2017|13:42|14/11/2017|21:55|GD05|03|GD05|03|||||||||||||GD05-03||14/11/2017|21:55||||2|PC600-0D01G-00|MANUAL  OWNERS RADIO|29A6|CS   -  17|10|10|1|||14/11/2017|13:42|14/11/2017|07:42|14/11/2017|07:42||14/11/2017|07:30|1411||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|20|5|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||3|86120-0KC40-00|RECEIVER ASSY  RADIO|H561|A4.SA- R11|4|4|1|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||5|86100-0K101-00|RECEIVER ASSY  RADIO & NAVIGATION|U805|A5.SA- R10|4|4|1|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||6|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5604|2017111403|14/11/2017|13:17|14/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|14/11/2017|20:00|14/11/2017|22:13||7|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||14/11/2017|13:17|14/11/2017|07:22|14/11/2017|07:22||13/11/2017|07:30|1411||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5677|2017111403|14/11/2017|05:23|14/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|14/11/2017|10:20|14/11/2017|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|20|5|||14/11/2017|05:23|14/11/2017|01:13|14/11/2017|01:13||13/11/2017|07:30|1411||||
