TNTH__9300003,IMCT,SPTISM,25-Mar-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1K2B237700,2,2
TNTH__9300004,IMCT,SPTISM,25-Mar-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1K2B427200,5,5
TNTH__9300004,IMCT,SPTISM,25-Mar-19,TNTH,2,898052-9410,16cm Full (Rr),153000-04900101,,1K2B427300,4,4
TNTH__9300004,IMCT,SPTISM,25-Mar-19,TNTH,3,898280-7010,"6""x9"" Front",153000-29700101 ,,1K2B525200,2,2
TNTH__9300004,IMCT,SPTISM,25-Mar-19,TNTH,4,898280-7020,16 cm. RR ,153000-29800101 ,,1K2B525300,2,2
TNTH__9300004,IMCT,SPTISM,25-Mar-19,TNTH,5,898280-7030,6.5 Tweeter,153000-29600101 ,,1K2B525400,6,6
