1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0047|2016070101|01/07/2016|21:25|02/07/2016|01:00|PSF|22|EB01|03|||||||||||||PSF-22|722E-B-PK|02/07/2016|01:00|02/07/2016|02:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-12-A1|10|20|2||U|01/07/2016|21:25|01/07/2016|16:25|01/07/2016|16:25||01/07/2016|07:30|0107|||
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0088|2016070101|01/07/2016|09:35|01/07/2016|17:00|PXA|16|WB07|02|||||||||||||PXA-16|722C-G-XA|01/07/2016|17:00|01/07/2016|21:25||1|86160-02B00-00|SPEAKER ASSY RADIO|K087|D2-10-21|10|30|3||2|01/07/2016|09:35|01/07/2016|05:35|01/07/2016|05:35||30/06/2016|07:30|0107|||
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4799|2016070104|01/07/2016|05:30|01/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|01/07/2016|08:25|01/07/2016|10:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|128|8|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4799|2016070104|01/07/2016|05:30|01/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|01/07/2016|08:25|01/07/2016|10:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4799|2016070104|01/07/2016|05:30|01/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|01/07/2016|08:25|01/07/2016|10:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4800|2016070105|01/07/2016|05:30|01/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|01/07/2016|08:25|01/07/2016|12:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4800|2016070105|01/07/2016|05:30|01/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|01/07/2016|08:25|01/07/2016|12:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4800|2016070105|01/07/2016|05:30|01/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|01/07/2016|08:25|01/07/2016|12:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4801|2016070106|01/07/2016|05:30|01/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|01/07/2016|08:25|01/07/2016|13:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4801|2016070106|01/07/2016|05:30|01/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|01/07/2016|08:25|01/07/2016|13:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4801|2016070106|01/07/2016|05:30|01/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|01/07/2016|08:25|01/07/2016|13:27||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
12|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1856|2016070107|01/07/2016|10:00|01/07/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|01/07/2016|15:00|01/07/2016|20:08||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|40|5||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1856|2016070107|01/07/2016|10:00|01/07/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|01/07/2016|15:00|01/07/2016|20:08||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1856|2016070107|01/07/2016|10:00|01/07/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|01/07/2016|15:00|01/07/2016|20:08||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1856|2016070107|01/07/2016|10:00|01/07/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|01/07/2016|15:00|01/07/2016|20:08||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|56|7||L|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4802|2016070107|01/07/2016|05:30|01/07/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|01/07/2016|08:25|01/07/2016|14:25||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
17|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4802|2016070107|01/07/2016|05:30|01/07/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|01/07/2016|08:25|01/07/2016|14:25||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
18|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4802|2016070107|01/07/2016|05:30|01/07/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|01/07/2016|08:25|01/07/2016|14:25||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||01/07/2016|05:30|01/07/2016|01:20|01/07/2016|01:20||30/06/2016|07:30|0107|||
19|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1857|2016070108|01/07/2016|10:00|01/07/2016|15:00|PG2|16|GB02|02|||||||||||||PG2-16|722C-G-G2|01/07/2016|15:00|01/07/2016|21:25||1|86160-0K270-00|SPEAKER ASSY  RADIO|1A87|..SX -  28|30|240|8||J|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
20|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4803|2016070108|01/07/2016|12:00|01/07/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|01/07/2016|13:40|01/07/2016|15:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
21|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4803|2016070108|01/07/2016|12:00|01/07/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|01/07/2016|13:40|01/07/2016|15:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
22|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4803|2016070108|01/07/2016|12:00|01/07/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|01/07/2016|13:40|01/07/2016|15:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
23|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1858|2016070109|01/07/2016|10:00|01/07/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|01/07/2016|15:00|01/07/2016|22:51||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
24|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1858|2016070109|01/07/2016|10:00|01/07/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|01/07/2016|15:00|01/07/2016|22:51||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|40|5||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
25|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1858|2016070109|01/07/2016|10:00|01/07/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|01/07/2016|15:00|01/07/2016|22:51||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
26|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1858|2016070109|01/07/2016|10:00|01/07/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|01/07/2016|15:00|01/07/2016|22:51||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|56|7||L|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
27|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4804|2016070109|01/07/2016|12:00|01/07/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|01/07/2016|13:40|01/07/2016|19:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|80|5|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
28|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4804|2016070109|01/07/2016|12:00|01/07/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|01/07/2016|13:40|01/07/2016|19:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
29|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4804|2016070109|01/07/2016|12:00|01/07/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|01/07/2016|13:40|01/07/2016|19:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||01/07/2016|12:00|01/07/2016|07:50|01/07/2016|07:50||01/07/2016|07:30|0107|||
30|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1859|2016070110|01/07/2016|10:00|01/07/2016|15:00|PG2|20|GB02|02|||||||||||||PG2-20|722C-G-G2|01/07/2016|15:00|02/07/2016|01:08||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
31|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1859|2016070110|01/07/2016|10:00|01/07/2016|15:00|PG2|20|GB02|02|||||||||||||PG2-20|722C-G-G2|01/07/2016|15:00|02/07/2016|01:08||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
32|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1859|2016070110|01/07/2016|10:00|01/07/2016|15:00|PG2|20|GB02|02|||||||||||||PG2-20|722C-G-G2|01/07/2016|15:00|02/07/2016|01:08||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|01/07/2016|10:00|01/07/2016|06:00|01/07/2016|06:00||30/06/2016|07:30|0107||S1|
