TNTH__8500006,IMCT,SPIMIT,1-Jun-18,TNTH,1,898254-5120,"ROOF,SPK",153000-29900101 ,,2J5A187800,2,2
TNTH__8500006,IMCT,SPIMIT,1-Jun-18,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101 ,,2J5A189100,5,5
