1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4822|2017022803|28/02/2017|13:57|28/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|28/02/2017|19:55|28/02/2017|22:51||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4822|2017022803|28/02/2017|13:57|28/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|28/02/2017|19:55|28/02/2017|22:51||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4822|2017022803|28/02/2017|13:57|28/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|28/02/2017|19:55|28/02/2017|22:51||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4822|2017022803|28/02/2017|13:57|28/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|28/02/2017|19:55|28/02/2017|22:51||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4822|2017022803|28/02/2017|13:57|28/02/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|28/02/2017|19:55|28/02/2017|22:51||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4823|2017022804|28/02/2017|13:57|28/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|28/02/2017|19:55|01/03/2017|03:51||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4823|2017022804|28/02/2017|13:57|28/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|28/02/2017|19:55|01/03/2017|03:51||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4823|2017022804|28/02/2017|13:57|28/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|28/02/2017|19:55|01/03/2017|03:51||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4823|2017022804|28/02/2017|13:57|28/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|28/02/2017|19:55|01/03/2017|03:51||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4823|2017022804|28/02/2017|13:57|28/02/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|28/02/2017|19:55|01/03/2017|03:51||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||28/02/2017|13:57|28/02/2017|08:02|28/02/2017|08:02||28/02/2017|07:30|2802||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4576|2017022805|28/02/2017|09:05|28/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|28/02/2017|15:45|28/02/2017|22:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|12|3||B|28/02/2017|09:05|28/02/2017|04:55|28/02/2017|04:55||27/02/2017|07:30|2802||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4576|2017022805|28/02/2017|09:05|28/02/2017|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|28/02/2017|15:45|28/02/2017|22:13||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|12|3||B|28/02/2017|09:05|28/02/2017|04:55|28/02/2017|04:55||27/02/2017|07:30|2802||||
