TNTH__1100010,IMCT,SPTISM,1-Feb-21,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1M1A242300,1,1,,,
TNTH__1100010,IMCT,SPTISM,1-Feb-21,TNTH,2,898280-7030,6.5 Tweeter,153000-29600101,,1M1A298700,2,2,,,
