TNTH__0700005,IMCT,SPTISM,10-Aug-20,TNTH,1,898064-7040,NB-1TH,151121-00200101,,1L7B173600,1,1
TNTH__0700005,IMCT,SPTISM,10-Aug-20,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1L7B257900,5,5
TNTH__0700005,IMCT,SPTISM,10-Aug-20,TNTH,3,898280-7020,16 cm. RR ,153000-29800101,,1L7B258000,2,2
TNTH__0700006,IMCT,SPTISM,10-Aug-20,TNTH,1,897480-5112,CCI-001TH,123001-7740C101,,1L7B308300,1,1
