TNTH__3300012,IMCT,SPTISM,27-Mar-23,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,1P3A398400,1,1,,,
TNTH__3300012,IMCT,SPTISM,27-Mar-23,TNTH,2,898280-7030,6.5 Tweeter,153000-29600101,,1P3A469600,2,2,,,
