TNTH__9900003,IMCT,SPTISM,30-Sep-19,TNTH,1,898485-8160,I-134TH,114001-04600101,,1K9A112800,1,1
TNTH__9900004,IMCT,SPTISM,30-Sep-19,TNTH,1,898254-5120,"ROOF,SPK",153000-29900101 ,,1K9A327900,3,3
TNTH__9900004,IMCT,SPTISM,30-Sep-19,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101 ,,1K9A334700,1,1
TNTH__9900004,IMCT,SPTISM,30-Sep-19,TNTH,3,898280-7020,16 cm. RR ,153000-29800101 ,,1K9A334800,1,1
