1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0604|2018050201|28/04/2018|00:00|02/05/2018|07:30|-|-||||||||||||||||||||||1|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|6|3|||02/05/2018|07:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0604|2018050201|28/04/2018|00:00|02/05/2018|07:30|-|-||||||||||||||||||||||2|PZ071-00A36-TH|ENTRY AUDIO FOR LATIN A|FTTA||2|2|1|||02/05/2018|07:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0604|2018050201|28/04/2018|00:00|02/05/2018|07:30|-|-||||||||||||||||||||||3|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT63||2|6|3|||02/05/2018|07:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1152|2018050201|28/04/2018|00:00|02/05/2018|13:00|-|-||||||||||||||||||||||1|PC600-00020-T2|WIRING SUB-ASSY,RADIO F|FT20||30|30|1|||02/05/2018|13:00|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1152|2018050201|28/04/2018|00:00|02/05/2018|13:00|-|-||||||||||||||||||||||2|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||30|30|1|||02/05/2018|13:00|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1152|2018050201|28/04/2018|00:00|02/05/2018|13:00|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|10|5|||02/05/2018|13:00|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1152|2018050201|28/04/2018|00:00|02/05/2018|13:00|-|-||||||||||||||||||||||4|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|10|5|||02/05/2018|13:00|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1152|2018050201|28/04/2018|00:00|02/05/2018|13:00|-|-||||||||||||||||||||||5|PC600-0K027-00|RECEIVER ASSY, RADIO&DISPLAY|FT27||2|10|5|||02/05/2018|13:00|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0629|2018050201|28/04/2018|00:00|02/05/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||1|4|4|||02/05/2018|13:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0629|2018050201|28/04/2018|00:00|02/05/2018|13:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|10|10|||02/05/2018|13:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
11|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0629|2018050201|28/04/2018|00:00|02/05/2018|13:30|-|-||||||||||||||||||||||3|PC600-0D01W-00|16CY BASIC AVX WITH BT|FT01||2|2|1|||02/05/2018|13:30|01/05/2018|17:00|01/05/2018|17:00||28/04/2018|17:01|||||
