TNTH__1100012,IMCT,SPTISM,25-Jan-21,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101,,1LDC259400,3,3,,,
TNTH__1100012,IMCT,SPTISM,25-Jan-21,TNTH,2,898280-7020,16 cm. RR ,153000-29800101,,1LDC259500,1,1,,,
