1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1493|2016103101|31/10/2016|20:55|01/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|01/11/2016|00:50|01/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|31/10/2016|20:55|31/10/2016|15:55|31/10/2016|15:55||31/10/2016|07:30|3110|||CB2|
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0495|2016103101|31/10/2016|19:45|01/11/2016|03:00|CD16|02|CD16|02|||||||||||||CD16-02||01/11/2016|03:00||||1|PZ071-00A39-1C|RECEIVER ASSY  RADIO|J742|A4.SA- R11|4|4|1|||31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|3110||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4268|2016103105|31/10/2016|08:15|31/10/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|31/10/2016|14:40|31/10/2016|20:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|31/10/2016|08:15|31/10/2016|02:20|31/10/2016|02:20||28/10/2016|07:30|3110||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4268|2016103105|31/10/2016|08:15|31/10/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|31/10/2016|14:40|31/10/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|20|5||3|31/10/2016|08:15|31/10/2016|02:20|31/10/2016|02:20||28/10/2016|07:30|3110||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4268|2016103105|31/10/2016|08:15|31/10/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|31/10/2016|14:40|31/10/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|31/10/2016|08:15|31/10/2016|02:20|31/10/2016|02:20||28/10/2016|07:30|3110||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4094|2016103105|31/10/2016|09:05|31/10/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|31/10/2016|15:45|31/10/2016|22:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|31/10/2016|09:05|31/10/2016|04:55|31/10/2016|04:55||28/10/2016|07:30|3110||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4094|2016103105|31/10/2016|09:05|31/10/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|31/10/2016|15:45|31/10/2016|22:13||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|31/10/2016|09:05|31/10/2016|04:55|31/10/2016|04:55||28/10/2016|07:30|3110||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4094|2016103105|31/10/2016|09:05|31/10/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|31/10/2016|15:45|31/10/2016|22:13||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|31/10/2016|09:05|31/10/2016|04:55|31/10/2016|04:55||28/10/2016|07:30|3110||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4094|2016103105|31/10/2016|09:05|31/10/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|31/10/2016|15:45|31/10/2016|22:13||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|31/10/2016|09:05|31/10/2016|04:55|31/10/2016|04:55||28/10/2016|07:30|3110||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4094|2016103105|31/10/2016|09:05|31/10/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|31/10/2016|15:45|31/10/2016|22:13||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|31/10/2016|09:05|31/10/2016|04:55|31/10/2016|04:55||28/10/2016|07:30|3110||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4269|2016103106|31/10/2016|08:15|31/10/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|31/10/2016|14:40|31/10/2016|23:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|31/10/2016|08:15|31/10/2016|02:20|31/10/2016|02:20||28/10/2016|07:30|3110||||
