TNTH__0300004,IMCT,SPTISM,23-Mar-20,TNTH,1,898052-9420,Exciter,153000-13900101,,1L2B570400,2,2
TNTH__0300004,IMCT,SPTISM,23-Mar-20,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1L2B665400,2,2
TNTH__0300004,IMCT,SPTISM,23-Mar-20,TNTH,3,898280-7030,6.5 Tweeter,153000-29600101,,1L2B665500,8,8
