TNTH__0900005,IMCT,SPTISM,28-Sep-20,TNTH,1,898254-5120,"ROOF,SPK",153000-29900101,,1L9A370700,1,1
TNTH__0900005,IMCT,SPTISM,28-Sep-20,TNTH,2,898280-7010,"6""x9"" Front",153000-29700101,,1L9A376300,6,6
TNTH__0900005,IMCT,SPTISM,28-Sep-20,TNTH,3,898280-7030,6.5 Tweeter,153000-29600101,,1L9A376400,3,3
