1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1528|2016122001|20/12/2016|20:50|21/12/2016|01:15|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|21/12/2016|01:15|21/12/2016|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|20/12/2016|20:50|20/12/2016|15:50|20/12/2016|15:50||20/12/2016|07:30|2012|||CB2|
26|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0031|2016122101|20/12/2016|23:20|21/12/2016|08:15|KD01|01|KD01|01|||||||||||||||||21/12/2016|08:15||1|86100-02240-00|RECEIVER ASSY  RADIO & NAVIGATION|T497|DLR  -  08|3|3|1|||20/12/2016|23:20|20/12/2016|18:27|20/12/2016|18:27||20/12/2016|07:30|2112||||
27|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0031|2016122101|20/12/2016|23:20|21/12/2016|08:15|KD01|01|KD01|01|||||||||||||||||21/12/2016|08:15||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|DLR  -  08|3|12|4|||20/12/2016|23:20|20/12/2016|18:27|20/12/2016|18:27||20/12/2016|07:30|2112||||
28|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4553|2016122101|20/12/2016|13:40|20/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|20/12/2016|21:10|21/12/2016|08:56||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10||3|20/12/2016|13:40|20/12/2016|07:45|20/12/2016|07:45||20/12/2016|07:30|2112||||
29|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4553|2016122101|20/12/2016|13:40|20/12/2016|21:10|PPA1|04|CD16|02|||||||||||||PPA1-04|722F-P-P1|20/12/2016|21:10|21/12/2016|08:56||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|20/12/2016|13:40|20/12/2016|07:45|20/12/2016|07:45||20/12/2016|07:30|2112||||
30|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4308|2016122101|20/12/2016|14:08|20/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|20/12/2016|21:10|21/12/2016|07:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|52|13||B|20/12/2016|14:08|20/12/2016|09:58|20/12/2016|09:58||20/12/2016|07:30|2112||||
31|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4308|2016122101|20/12/2016|14:08|20/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|20/12/2016|21:10|21/12/2016|07:30||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|4|1||B|20/12/2016|14:08|20/12/2016|09:58|20/12/2016|09:58||20/12/2016|07:30|2112||||
32|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4308|2016122101|20/12/2016|14:08|20/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|20/12/2016|21:10|21/12/2016|07:30||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|20/12/2016|14:08|20/12/2016|09:58|20/12/2016|09:58||20/12/2016|07:30|2112||||
33|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4308|2016122101|20/12/2016|14:08|20/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|20/12/2016|21:10|21/12/2016|07:30||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||B|20/12/2016|14:08|20/12/2016|09:58|20/12/2016|09:58||20/12/2016|07:30|2112||||
34|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4308|2016122101|20/12/2016|14:08|20/12/2016|21:10|PSA|01|SD10|03|||||||||||||PSA-01|722B-S-S1|20/12/2016|21:10|21/12/2016|07:30||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|4|1||B|20/12/2016|14:08|20/12/2016|09:58|20/12/2016|09:58||20/12/2016|07:30|2112||||
35|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
36|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
37|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
38|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
39|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
40|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4554|2016122102|21/12/2016|02:10|21/12/2016|09:05|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|21/12/2016|09:05|21/12/2016|11:01||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
41|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|44|11||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
42|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|8|2||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
43|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||3|86120-0KA41-00|RECEIVER ASSY RADIO|D885|IP1  - A03|4|4|1||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
44|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
45|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||5|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
46|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4309|2016122102|20/12/2016|21:05|21/12/2016|03:41|PSA|05|SD10|04|||||||||||||PSA-05|722B-S-S1|21/12/2016|03:41|21/12/2016|10:13||6|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|4|1||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
47|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4555|2016122103|21/12/2016|02:10|21/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/12/2016|09:05|21/12/2016|13:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
48|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4555|2016122103|21/12/2016|02:10|21/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/12/2016|09:05|21/12/2016|13:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
49|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4555|2016122103|21/12/2016|02:10|21/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/12/2016|09:05|21/12/2016|13:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
50|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4555|2016122103|21/12/2016|02:10|21/12/2016|09:05|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|21/12/2016|09:05|21/12/2016|13:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
51|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4310|2016122103|20/12/2016|21:05|21/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|21/12/2016|03:41|21/12/2016|13:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
52|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4310|2016122103|20/12/2016|21:05|21/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|21/12/2016|03:41|21/12/2016|13:46||2|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1  - A03|4|4|1||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
53|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4310|2016122103|20/12/2016|21:05|21/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|21/12/2016|03:41|21/12/2016|13:46||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
54|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4310|2016122103|20/12/2016|21:05|21/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|21/12/2016|03:41|21/12/2016|13:46||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|8|2||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
55|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4310|2016122103|20/12/2016|21:05|21/12/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|21/12/2016|03:41|21/12/2016|13:46||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||B|20/12/2016|21:05|20/12/2016|16:55|20/12/2016|16:55||20/12/2016|07:30|2112||||
56|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4556|2016122104|21/12/2016|02:10|21/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|21/12/2016|09:05|21/12/2016|16:01||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4556|2016122104|21/12/2016|02:10|21/12/2016|09:05|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|21/12/2016|09:05|21/12/2016|16:01||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|21/12/2016|02:10|20/12/2016|20:15|20/12/2016|20:15||20/12/2016|07:30|2112||||
