TNTH__8800002,IMCT,SPTISM,27-Aug-18,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101 ,,1J8A220700,2,2
TNTH__8800002,IMCT,SPTISM,27-Aug-18,TNTH,2,898312-2830,I-47TH,123001-6540A101,,1J8A226300,2,2
