TNTH__0300015,IMCT,SPIMIT,1-Apr-20,TNTH,1,897509-1030,COVER;SOCKET,161865-00500700,,2L3A317100,10,10
TNTH__0300015,IMCT,SPIMIT,1-Apr-20,TNTH,2,897537-9210,CMI-001TH,134000-9620B101,,2L3A322700,1,1
TNTH__0300015,IMCT,SPIMIT,1-Apr-20,TNTH,3,897537-9220,CMI-002TH,134000-9630B101,,2L3A322800,1,1
TNTH__0300015,IMCT,SPIMIT,1-Apr-20,TNTH,4,897537-9230,PWI-004TH,111135-0010A101,,2L3A322900,2,2
TNTH__0300015,IMCT,SPIMIT,1-Apr-20,TNTH,5,898396-2911,PWI-001TH,161114-0160A101,,2L3A366300,5,5
