TNTH__8600001,IMCT,SPIMIT,20-Jun-18,TNTH,1,898296-4541,I-110TH,139001-55710101,,2J5A511400,3,3
TNTH__8600004,IMCT,SPIMIT,20-Jun-18,TNTH,1,898280-7030,6.5 Tweeter,153000-29600101 ,,2J6A000200,14,14
