TNTH__1700010,IMCT,SPTISM,29-Jul-21,TNTH,1,897537-9230,PWI-004TH,111135-0010A101,,1M7A536100,5,5,,,
TNTH__1700010,IMCT,SPTISM,29-Jul-21,TNTH,2,898396-2911,PWI-001TH,161114-0160A101,,1M7A711800,3,3,,,
TNTH__1700011,IMCT,SPIMIT,29-Jul-21,TNTH,1,897657-1530,NEI-003TH,411000-2300D121,,2M7A125500,2,2,,,
TNTH__1700011,IMCT,SPIMIT,29-Jul-21,TNTH,2,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2M7A223900,1,1,,,
TNTH__1700011,IMCT,SPIMIT,29-Jul-21,TNTH,3,898280-7010,"6""x9"" Front",153000-29700101,,2M7A178500,15,15,,,
TNTH__1700011,IMCT,SPIMIT,29-Jul-21,TNTH,4,898396-2911,PWI-001TH,161114-0160A101,,2M7A117700,1,1,,,
