TNTH__9800006,IMCT,SPIMIT,6-Sep-19,TNTH,1,898052-9370,"6 x 9"" Full (Fr)",153000-04700101,,2K8A301200,2,2
TNTH__9800007,IMCT,SPIMIT,6-Sep-19,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101 ,,2K8A324000,2,2
TNTH__9800008,IMCT,SPIMIT,6-Sep-19,TNTH,1,898052-9341,I-17TH,123001-1620B101,,2K8A335700,1,1
