TNTH__3600021,IMCT,SPTISM,17-Jul-23,TNTH,1,898052-9400,6.5 Tweeter,153000-04600101,,1P6B762000,4,4,,,
TNTH__3600022,IMCT,SPIMIT,17-Jul-23,TNTH,1,897670-4840,CMI-037TH,137000-00103101,,2P6A529900,1,1,,,
TNTH__3700001,IMCT,SPIMIT,17-Jul-23,TNTH,1,897480-8237,CMI-007TH,111000-7342C101,,2P6A671000,15,15,,,
TNTH__3700002,IMCT,SPIMKD,17-Jul-23,TNTH,1,898396-2708,CMI-006TH,111000-7332D101,,7P6A110600,10,10,,,
