ASN202006165,GM,GGA2,15-Jun-20,TNTH,09:00,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,445,89,,,,,
ASN202006165,GM,GGA2,15-Jun-20,TNTH,09:00,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,444,148,,,,,
ASN202006185,GM,GGA2,16-Jun-20,TNTH,09:00,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,365,73,,,,,
ASN202006185,GM,GGA2,16-Jun-20,TNTH,09:00,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,336,112,,,,,
ASN202006200,GM,GGA2,17-Jun-20,TNTH,09:00,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,225,45,,,,,
ASN202006200,GM,GGA2,17-Jun-20,TNTH,09:00,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,201,67,,,,,
