1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1690|2017120701|07/12/2017|20:45|08/12/2017|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|08/12/2017|01:45|08/12/2017|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|07/12/2017|20:45|07/12/2017|15:45|07/12/2017|15:45||07/12/2017|07:30|0712|||CB2|
2|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0250|2017120701|07/12/2017|14:16|07/12/2017|15:59|GD05|02|GD05|02|||||||||||||GD05-02||07/12/2017|15:59||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|6|2|||07/12/2017|14:16|07/12/2017|08:16|07/12/2017|08:16||07/12/2017|07:30|0712||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0250|2017120701|07/12/2017|14:16|07/12/2017|15:59|GD05|02|GD05|02|||||||||||||GD05-02||07/12/2017|15:59||||2|PC600-0D01G-00|MANUAL  OWNERS RADIO|29A6|CS   -  17|10|10|1|||07/12/2017|14:16|07/12/2017|08:16|07/12/2017|08:16||07/12/2017|07:30|0712||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5773|2017120703|07/12/2017|04:52|07/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|07/12/2017|10:20|07/12/2017|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|36|9|||07/12/2017|04:52|07/12/2017|00:42|07/12/2017|00:42||06/12/2017|07:30|0712||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5773|2017120703|07/12/2017|04:52|07/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|07/12/2017|10:20|07/12/2017|14:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|4|1||8|07/12/2017|04:52|07/12/2017|00:42|07/12/2017|00:42||06/12/2017|07:30|0712||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5773|2017120703|07/12/2017|04:52|07/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|07/12/2017|10:20|07/12/2017|14:26||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|4|1||8|07/12/2017|04:52|07/12/2017|00:42|07/12/2017|00:42||06/12/2017|07:30|0712||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5773|2017120703|07/12/2017|04:52|07/12/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|07/12/2017|10:20|07/12/2017|14:26||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|07/12/2017|04:52|07/12/2017|00:42|07/12/2017|00:42||06/12/2017|07:30|0712||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5671|2017120704|07/12/2017|13:17|07/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|07/12/2017|20:00|07/12/2017|21:25||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7|||07/12/2017|13:17|07/12/2017|07:22|07/12/2017|07:22||06/12/2017|07:30|0712||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5671|2017120704|07/12/2017|13:17|07/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|07/12/2017|20:00|07/12/2017|21:25||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||07/12/2017|13:17|07/12/2017|07:22|07/12/2017|07:22||06/12/2017|07:30|0712||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5671|2017120704|07/12/2017|13:17|07/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|07/12/2017|20:00|07/12/2017|21:25||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||07/12/2017|13:17|07/12/2017|07:22|07/12/2017|07:22||06/12/2017|07:30|0712||||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5671|2017120704|07/12/2017|13:17|07/12/2017|20:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|07/12/2017|20:00|07/12/2017|21:25||4|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1|||07/12/2017|13:17|07/12/2017|07:22|07/12/2017|07:22||06/12/2017|07:30|0712||||
