TNTH__0700007,IMCT,SPIMIT,14-Aug-20,TNTH,1,898280-7010,"6""x9"" Front",153000-29700101,,2L7A108300,20,20
TNTH__0800001,IMCT,SPIMIT,14-Aug-20,TNTH,1,898485-8280,I-143TH,114001-05800101,,2L7A092100,2,2
