ASN201709256,GM,GGA2,15-Sep-17,FTTL,09:20,1,52033623,16cm full,,153000-23200101,Speaker with inductor,GGA2,230,46
ASN201709256,GM,GGA2,15-Sep-17,FTTL,09:20,2,52033625,"6""x 9""",,153000-22900101,"Speaker 6""x9"" 4W Full Range",GGA2,393,131
